t,market_index,price_std,price_min,price_max,MKT,SMB,HML
t_37,105.24441571027513,8.600372849392441,67.23585317806305,152.27134666289948,0.0007073081074800941,-0.0016142767802729719,-0.0006179279171778728
t_38,104.56478745546345,8.695218419561586,65.49754545085878,156.67728636721498,-0.004599870634469984,-0.005425137125822466,-0.0018452555375888938
t_39,103.42672404580989,8.688012503894523,64.54254873110318,155.64354834850064,-0.008588660859075871,-0.006723405754616243,-0.0007111991528346042
t_40,102.87826983897392,8.819247066371696,60.680704567367435,151.56990197171336,-0.004479303688162835,-0.003097094018078081,-0.001852792477036539
t_41,102.08763663593196,8.85929552660165,61.01565163031373,152.07779444690397,-0.007093514786791287,-0.0013584079765170255,0.001835597548175537
t_42,101.66403314811095,8.926443158368343,63.60508137111657,148.526275107031,-0.0027147515009190307,-0.004100938199415487,0.00020306461546078857
t_43,100.75538127748963,9.025470821551092,60.130410162577235,151.45728618754003,-0.007484066136610205,-0.003679701494287096,-0.005005376406530425
t_44,100.23065623600037,9.103610445972366,60.32214687319312,153.10834102174186,-0.005467984433881551,0.0006155365083211927,-0.0009215422646343173
t_45,99.37272322025227,9.134699524839995,61.90309267781464,151.6288653282611,-0.007913222720505073,-0.0017880998112360452,-0.0032434170495409587
t_46,99.2388831000045,9.248791074549855,61.24138385141237,152.1237445383076,-0.0015025387065280352,0.0009179115550344518,-0.0028269515170113654
t_47,99.37883010419463,9.346783810528633,61.40161518030614,156.78707118399913,0.001641368870860664,-0.0010328650197435599,0.0013830889617539631
t_48,99.22939311185527,9.407647708767005,61.50151437011959,154.36127157401742,-0.0028394998639948463,0.0033288691345815143,0.0036347376263422635
t_49,99.05627027326854,9.447813482609613,61.04704645472461,158.61532634521564,-0.0013244941815527295,-0.0010110894179483805,0.0034078381277286057
t_50,99.76175272222218,9.591860812155607,60.45517240361231,156.08857840954997,0.005763531131149428,0.0019169820015056465,0.0037351802246558194
t_51,100.77141494200036,9.771065819496886,60.170666120913765,151.6062201291833,0.010117731154350362,-0.0006138193001919202,0.0006663350279551699
t_52,101.05701572858491,9.897148424342493,61.59677227026635,152.87920187504605,0.002789165775665264,-0.0004878257347642707,0.0021818642673812104
t_53,100.81109678874753,9.98382824119,61.310074470569226,154.5472123580895,-0.0017284192138668725,-0.0018375102490406703,0.00015769309335398674
t_54,100.58410927714345,10.054707016558865,58.81723311991783,158.730318998768,-0.0027068276635578937,0.00062639242719277,0.0006643601495726249
t_55,100.47898671079366,10.177161642896696,58.75498402904562,153.45308918758366,-0.0007294726984055152,-0.0015787892943519557,0.001568237098996087
t_56,100.75621167104177,10.243802519630771,58.251975939331516,155.8898292679199,0.003055232705863571,-0.0013728611999794188,0.003785392610227243
t_57,101.2218845243823,10.379749712259764,59.0096663199703,160.92599708137143,0.0037299991731061617,0.0016204144955693635,0.0028054433114140078
t_58,101.13063702485549,10.428707609248445,59.79449719477923,160.04946647388985,-0.00041405259613322334,-0.0012583443729620462,0.002865013400539424
t_59,100.73070005167158,10.55940109283569,60.201016659136286,163.98516093150513,-0.002480300606477678,-0.0038056495900610655,0.00012904479543862115
t_60,99.68024501317518,10.577819736337425,59.45505145931908,163.26137383977544,-0.00977787271975288,-0.001541164910461476,-0.004828806020312065
t_61,98.45564347810023,10.528990215510886,60.19384777708965,163.66255584485205,-0.01180592880463887,-0.0020544789502026485,-0.0014828068575710386
t_62,97.26914983202491,10.451606359937825,59.44533973372176,162.24882304794517,-0.01291900268923141,0.0019245619181765246,-0.0015664051345284278
t_63,97.14664019340952,10.502692315054562,58.06590943435153,161.8949674907787,-0.0028681922596864393,0.0030884848460403617,0.0021269432223130916
t_64,96.9543151323486,10.57382610899454,58.22688671286336,164.24718554642303,-0.0031406644651494654,0.0022718012097649866,-0.0026706155822632622
t_65,97.69391117805345,10.740094965183069,59.82338198849332,166.8570115671206,0.006001613254317879,0.0036297970304620267,-0.00039884260143895886
t_66,97.99259057378755,10.848584540059704,60.08290106617695,166.49386080668626,0.0027664330848647944,0.00019090123453521617,-0.0007467365604244279
t_67,97.88443149409824,10.928854026296811,58.645247658443715,170.00557688235213,-0.00071584935546733,-0.0016111920850432472,0.00016677770668119374
t_68,98.08610774529463,10.957737534810219,57.51780557448929,166.50170536504092,0.0017440022792880095,-0.0001218013577517805,0.0009315354055183861
t_69,97.874659477517,10.99620468153615,57.087558763181576,161.53592502496187,-0.0019932862815007562,-0.0005372675090511995,0.0013334354458264157
t_70,97.85166099730824,11.101929973185557,56.79975240322552,162.37711373636708,-0.0003543351895759629,-0.0008323800317740687,0.0021101513797402247
t_71,98.61432854294561,11.31795993717415,56.73539355244723,168.1173225573485,0.005466025858660195,0.005863245404050164,0.0004776137389169928
t_72,99.95685960324178,11.560378177921333,55.469809972770214,173.21174806080558,0.010975956461923718,0.006122877239099662,0.003963920823382089
t_73,100.90361250358626,11.775861149312325,55.51429850966832,177.4508029530548,0.008129507941955619,0.002488805566177054,0.003368022987846522
t_74,100.92513900573763,11.858377748952941,56.20453493275352,179.67988317162443,0.0005869958985463657,-0.000898573207489262,0.003032004216058615
t_75,100.96084702662355,11.96804320536001,57.47894204576809,173.86524604738082,-0.0006095271516989513,0.001963814276808303,0.0006920295688243679
t_76,101.57023277470941,12.136275191624602,57.26090631817791,174.98534204712124,0.004052074096411017,0.00469905167912223,0.0015164405862394203
t_77,101.71464207598898,12.285208882662085,56.52849658011895,176.96425041473051,0.0012445613134097224,0.00014906439709530496,-0.004626993621574882
t_78,101.61161365017698,12.34819111931773,55.89067887482069,178.9520875046316,-0.001443529560258369,0.0012067906207428314,0.0009381804713017277
t_79,101.5998822779519,12.41798351419931,54.89395708182551,177.12044781240414,-0.0017097278302192487,0.0034204011577837813,0.004483234950059426
t_80,101.93777395058629,12.57730951251006,54.25972302348631,177.3471973338662,0.0008254920313137521,0.004875991175614862,0.000252703040159833
t_81,102.36954943857322,12.684961938742346,54.153161906498,176.95780679271653,0.0032745623747007734,0.0026721374013802175,-0.0003087967061627087
t_82,102.45528970718989,12.757197227889963,54.897321379677926,180.69786038925537,0.0013134230472366913,-0.0010256337301977193,0.0019042413995075825
t_83,102.61267248388991,12.841447961919352,56.88452711566173,185.03619401151795,0.0008443421619736296,0.0016342740320223709,0.004588061181700844
t_84,102.81972896364448,12.900711859073775,56.011494182949164,192.46893315824775,0.0026699259879760275,-0.0013716021832708622,0.0006331811442321095
t_85,102.93000716051806,13.024032394992965,54.81071228003607,192.65545276127557,0.0023361969740459928,-0.003541591486857224,0.00339445307169505
t_86,102.17366839863949,12.985991995493277,54.1267700626645,191.15345294162017,-0.005663720921092305,-0.004007528198469254,-0.00011152287808990338
t_87,101.28919319939222,12.941935835265621,52.012078454816326,184.99008683821418,-0.007870974562421047,-0.00208542286184613,0.0008873934431288648
t_88,100.80202800667594,12.910376225870454,50.29293158427213,186.14797824158998,-0.004515209666135346,-0.0010675854989461164,-0.0019747712714963924
t_89,101.16012625540901,13.03411060732935,50.39427865342549,188.2786850647754,0.0009327362200935961,0.006236085827564219,0.0008668263764824142
t_90,101.48614656729173,13.151182783709618,50.98522897159188,191.390557870183,0.0022926840209770653,0.002220521813880396,0.004718746380806196
t_91,101.31360023833906,13.211884122204806,51.692592407574914,191.91130820245954,-0.0028782810943613537,0.0019978202208713438,0.0026698351076444296
t_92,101.36924014232382,13.367951292951144,52.02794905615924,192.76547193198851,-0.00040898091474990926,0.0018055012188738211,0.0016227773020161779
t_93,101.11329226910907,13.391393781504755,51.61486837726247,194.8323651135146,-0.002430739351328496,-0.00011281382677853064,0.0025824022817291623
t_94,101.2607548034285,13.503241914435852,52.9200196695813,191.69701442752083,0.0025561386666581396,-0.0021227281541279877,0.0060108005470546405
t_95,101.30193082365942,13.5712817239937,53.23617661627706,195.7585134944175,0.0018965946960008153,-0.004149006769880574,-0.00038014461340475604
t_96,101.09940274679303,13.592181771085095,54.20816120935975,201.36215910764872,-0.0010894461665636001,-0.002435737683277434,-0.0007645388934221951
t_97,101.28785441315264,13.648824247822926,53.20920471699127,199.5486197177835,0.002137339628558146,-0.0005591002194108307,-0.00206590714936256
t_98,101.12901953963117,13.697409203331587,54.198444618950404,193.50055361341975,-0.00018826572322568633,-0.0035682092553422115,-0.0015989201254097403
t_99,101.14960041289312,13.813149680268513,55.65667387084402,195.26888124066275,0.0009789559740448106,-0.0023206744558942984,-0.0015766461918068412
t_100,100.83325197721909,13.823614947780833,54.3990494289847,198.12686979285942,-0.0041380610034119575,0.0020165695820968683,0.0008585548740364115
t_101,101.3337177910265,13.977110954184582,53.20561175856544,200.22880560833636,0.0032698199935826404,0.004268288575662737,0.005765998630429572
t_102,101.42772095038593,14.112155573933773,54.89491011921225,202.43802061808975,-0.00134628181343578,0.00508749363294014,-0.0006262429586258915
t_103,102.56089111875617,14.428273603723522,55.95819981678531,215.299634994527,0.009130586804488338,0.0037129362146345202,0.006778951896486735
t_104,103.04911433898052,14.559060261708996,51.6245514475731,221.33768592221173,0.003920631719013672,0.002807397552074439,0.0034112317848378265
t_105,103.97971417501192,14.76506955747672,53.16460200796664,219.927583587191,0.007610004633437374,0.0037413293248416326,0.002429015899524523
t_106,104.58700881043566,14.930087481475763,52.25735245461503,217.41677275701295,0.005712796209765561,0.00047827320260081675,0.0005445518499839108
t_107,104.73394425198559,15.101439898376519,52.788325673871135,226.7457422350114,0.0007139472956364129,0.00023974115847234573,0.0025115203247163495
t_108,104.1858070119305,15.072945835033085,52.36006049262855,219.77221953385987,-0.005791917531257127,0.0017786637495232024,-0.0005525399152114446
t_109,103.29880228237711,14.984493252775835,51.38156381213675,209.56453389629155,-0.007998756297795413,-0.0017793203636879214,0.001996792624279435
t_110,102.95177970149045,14.948318792162766,49.834742502348355,212.07386942857335,-0.0022326501080252555,-0.003979189461677255,-0.0011922552685500235
t_111,102.6118099135686,14.956511994566725,51.11323507773182,212.8072220405763,-0.0012500353613883115,-0.005342553730624884,-0.0033879894985538077
t_112,102.75622492179215,15.037310074499931,50.87074504364596,214.30955323911994,0.0017688323807536356,-0.0018333247308008963,0.0008381816325732142
t_113,103.46982760379784,15.167808315124105,51.61049964898984,208.35309887603313,0.006742108341523112,-0.00013543139112383274,-0.0008712042380780208
t_114,103.4978796293366,15.2029172076064,49.522337155721566,203.01846515865702,-0.0017237376738535159,0.00496733158867667,0.0010361772087382703
t_115,104.2106113708756,15.421598981885573,50.299048931535616,209.59839534489555,0.004308471884395826,0.00566071675128803,0.0028522791683770906
t_116,104.75070702606106,15.610164036947367,48.78344273932321,217.6243311431349,0.0033298456902124693,0.0042475215549281145,0.001158344392192544
t_117,105.05749661265597,15.766586039623302,47.76660466795869,222.90836479330972,0.0008022254950512131,0.003551686624103848,0.0030776870225519854
t_118,104.95075565827072,15.807625600300867,47.65386132767299,219.47953267040774,-0.0012000713909128403,1.153901473069114e-05,0.001110539315365377
t_119,104.76908539231572,15.840350858393045,47.69704169585352,222.69156072592324,-0.00014210451956689883,-0.004366566517615875,-0.0027651711039271697
t_120,104.7767514633777,15.928319502530842,48.90333955219264,225.01955480064893,5.856803471039916e-05,0.0005701168059313042,-0.0016315386843711575
t_121,105.32337685454256,16.11239233935987,48.359851835038235,233.37619020056493,0.0035506014341325893,0.0033312594560402295,0.0013073940379732965
t_122,105.57246399007288,16.229208802252252,47.0898134777147,231.00438958239644,0.0012017147667619183,0.0025078935582512453,-0.0011349583891926427
t_123,105.38073446807954,16.278410903247746,47.408797877237234,233.9307777257377,-0.0016568033822865272,-0.0007714723552060161,-0.0019035528396518647
t_124,105.46489697596853,16.380768330792602,47.80980585618416,235.78977293931032,0.0015629008830483437,-0.0012951534650791675,-0.0005817743674040609
t_125,106.10617906690193,16.53936312373944,48.233123987123854,235.30054886265648,0.005711693885626743,0.0005014940033501718,0.001159297936506416
t_126,106.9359912654032,16.7426603520018,49.222104656538235,240.8330116910038,0.0066004289085583,0.0027085085816179774,-0.002073428421790819
t_127,106.93907817130211,16.803474042565714,50.417157127665796,243.59591787203448,0.0004869093641415999,-0.0018128849573990522,-0.003095755106683048
t_128,106.8601789680273,16.87735553755395,49.68384229883614,236.29683288542992,-0.0029828126875960535,0.004924922948819167,2.4574011649892502e-05
t_129,106.94060286796089,16.973868964619804,49.87594516620448,239.48240791427705,-0.0013431990440834864,0.004219692868326175,0.003050093466933625
t_130,106.23125830465652,16.924726416498963,49.75173251713001,242.85259191193364,-0.008216958439059636,0.003925815871596626,-0.00012194921914545265
t_131,105.75351653992524,16.9102429106948,47.635222929480506,246.09790033815403,-0.004346654718809623,-0.0002545352720078641,-0.004576529694443952
t_132,105.4270018315914,16.865549446470144,47.47170009297504,248.18456436953244,-0.002224930268697099,-0.002467728120239486,-0.006865934989285102
t_133,105.70424723641524,17.010662467263604,46.94351988283533,257.82209766852793,0.0023857372375805943,0.0010230054778576911,-0.001605526298521223
t_134,105.6856430091369,17.084324345304513,45.94313535175159,259.8978417318865,-0.0011818358204522628,0.0014683930756445628,-0.004358574267075401
t_135,105.38389359221124,17.131756030002947,44.86588952740805,269.8710019781935,-0.002854473963547556,-0.00017234795086112898,0.0018204656914126832
t_136,105.4587988360664,17.215902012271027,46.912188051326446,276.016930222874,-3.078266439445268e-05,0.0010937219627400244,0.002568539687377515
t_137,105.2898019245959,17.26283084088813,46.074309091195396,281.7446526510869,-0.002215025831312049,0.0010509314229944157,-0.0034428236401868617
t_138,104.96785849428132,17.304653030101342,45.664974873516535,270.88362203473633,-0.003946025680774998,0.0017370576113167543,0.0006720394454551003
t_139,105.37243280299865,17.385520992117595,44.91802000440505,264.8375068775643,0.002851149634882117,0.0021746119875544023,-0.0012022676244096795
t_140,106.12487866921823,17.54960834826769,45.73869889945008,264.7436212214666,0.006685154565199138,0.000705226404666999,6.548288194218834e-06
t_141,106.85339867346788,17.72286413072918,45.71747437467295,270.74450056898235,0.007214870770266805,-0.0012390575404891892,-0.0022686968964723215
t_142,107.31234920382961,17.80866488239413,46.50468175207655,269.9966219520679,0.0042939229829442056,-0.0003081560267580148,-0.0020003507133364135
t_143,107.45824052838864,17.885995305189862,49.18359242810236,258.1974095619422,0.0005036880690073237,0.0010927129543390512,-0.0007273168079058182
t_144,107.11681612159484,17.93418608550236,48.04712882753278,252.52554836074773,-0.005157054799016917,0.004344520367547905,-0.003941593335325315
t_145,106.26744363838488,17.828819733345274,46.01854952241881,256.65323838998273,-0.00645990995451038,-0.004189988370560791,-0.005887949523185726
t_146,106.52956268309445,17.935331435281082,46.78758522369385,249.04165069256453,0.00208967030618385,3.147078445008781e-05,-0.0008902161814479642
t_147,106.74975263689144,18.009642031468008,45.95409917546989,245.14054462294607,0.0010493616171544508,0.0018526413642033627,0.0024772489191050937
t_148,106.62239568299474,18.040816027047857,45.30981405512449,246.42860607559604,-0.0021169245057342592,0.002894507766109773,0.0037317344246866687
t_149,105.79161422944524,18.04096784466183,44.29173084445685,252.60429811705524,-0.007866694988112252,-0.00023349304335680185,-0.0009091330062156347
t_150,105.4121846507552,18.034416335566704,43.41882796568665,260.48622368121687,-0.003869365896412374,0.00045016549546346625,-0.004361334205894714
t_151,105.03189910031882,18.001903257992932,42.284365929617046,253.4126897272865,-0.003165360441341196,-0.0015809134970173268,0.002725592613539153
t_152,104.90728025286235,18.007250960736435,42.11600569964368,254.16938415625808,-0.00010201957366786567,-0.0028743814153692152,-0.003627096022929885
t_153,104.58566684081323,17.983427466543578,39.92534070996933,259.15257473555175,-0.002051934614773183,-0.0018624834503771493,-0.003369571386279765
t_154,104.34601682266226,17.93967751082346,39.79611672442022,260.91572118776526,-0.0010746943407740994,-0.003482071939627936,-0.0032636159934206067
t_155,104.86710876621113,18.078163551144094,40.6450298041631,257.2391952698346,0.004780830726909938,0.0006173544575916435,-0.0017612181868417274
t_156,105.43337400012283,18.281271987599204,40.04980739398677,260.9413691512591,0.0038882362204973007,0.0029879680669384137,-0.003211484529582124
t_157,106.43108301975053,18.513692224653326,40.293437917125374,274.3140238902523,0.008223910588765457,0.0028264373997335082,-0.0013862486964900432
t_158,108.09130666523083,18.936813116163172,40.16608522649066,279.62334096673527,0.014324357747705156,0.0022769145476309992,0.0007182540279832823
t_159,109.39726518743507,19.273719132467427,41.75280432572653,281.14627639309606,0.010159041755330033,0.0042244444462359015,0.004231684777971579
t_160,110.07747967791084,19.46669443965443,41.9046092630991,281.70480584806273,0.007054782633183978,-0.002867893257767269,-0.0011335525602663866
t_161,110.28194886689161,19.547818389984766,42.12243137048692,282.4851916480735,0.002662608623599555,-0.002314326517767905,0.001285926909524393
t_162,110.1881005369826,19.568920944366955,41.705320255584446,278.33601732499045,0.00033423949186560755,-0.0036627270105117436,-0.002674412483617469
t_163,110.28288944926292,19.677477914952878,42.70145651007677,279.732377780122,0.0010998067060187832,-0.001631684948699886,0.0015255190164418658
t_164,109.74391066911187,19.589366018258378,42.90150026574512,283.06689003797146,-0.004821767914301554,-0.0007457071126112726,-0.0006161401530636571
t_165,109.21671996434854,19.545206267120314,43.893683225345676,283.1492945756202,-0.004153053799583946,-0.0015369602799276513,0.0016572981814497291
t_166,109.88565922772254,19.739007273911177,43.70225399968464,279.99530314749904,0.004405182023562262,0.0037520741351914863,0.0010726738494261847
t_167,111.34524378060608,20.12034652764797,44.14966284788371,285.99574015322906,0.009914141502895681,0.007488667814669607,0.001279367199940146
t_168,112.38304685729982,20.476856995347728,44.59805915913066,293.91441906910796,0.007870961362495694,0.002740773609684828,-0.0010138710078753752
t_169,113.45987321782552,20.783962448228316,43.93074282628148,300.23449651093244,0.008320665802460245,0.0016170805017849915,0.0025748760751206
t_170,114.53731646038584,21.109396591649503,44.248657321743956,297.85032416749374,0.007746356169934768,0.003412930253887986,0.003628386195633014
t_171,115.28771603441528,21.302935618034187,44.075887176828374,303.13709342253884,0.0061351489734597755,0.0011847637500604002,0.00042703002291606
t_172,115.49722323809893,21.412981657464275,44.81782544815962,295.72306585977566,0.0005847221429494754,0.00240466268765761,0.0012678136717387343
t_173,115.85505917439143,21.59759746109052,45.060001892944044,291.94204350887486,0.0002121086790156237,0.005937299406749117,-0.0007625447513615964
t_174,115.8320911585208,21.67372497193603,45.08077958106118,296.95050371676473,-0.0022184136937183903,0.004552571745766983,-0.001740102870634642
t_175,115.98855191507671,21.808540315390886,44.01954672031757,300.07915720652835,-4.1948104919391086e-05,0.002839215435223935,-0.0059940597424805635
t_176,116.67069755029273,22.127332550423205,45.269292025725825,300.3986203270616,0.004404850524775121,0.0029288610164966795,0.003333712241517241
t_177,117.03551925545307,22.199564472301205,44.64216189370537,302.9559601935258,0.0024430039815267423,0.0014006321481135546,-0.0022500364162908906
t_178,117.75728027879944,22.42965462484966,44.923642507369465,298.39645548018257,0.005618257220229722,0.0008459273998273628,-0.0003666751260030815
t_179,117.9717874315008,22.512893121418795,44.59091231563508,288.8092280122117,0.0014198099263030314,0.00022707889314364197,0.0005388568233772373
t_180,117.97710886693963,22.578966324964213,43.181271832756835,295.60225495712234,0.0009691171243810478,-0.002507069613150369,0.000560064807055216
t_181,118.66193273209927,22.81886576827346,43.88373665233458,301.90182782881874,0.004257521600629364,0.0036100952103076673,0.005746379118346796
t_182,118.7147340048827,22.97408378346472,44.43244279052592,299.45000964058886,-0.002020619384422895,0.005537641223501257,-0.0010539335837912414
t_183,118.62302623242495,22.99967210033028,44.34723171671585,298.2053647172139,-0.0005040175883961742,-0.0012082077582319926,0.0019773576894579347
t_184,118.42371013288512,23.02073161994795,44.642432012933256,290.73178516975355,-0.0023887973009705512,0.0007222656004657901,-0.000999754429544751
t_185,118.28146690469721,23.03313768222099,42.71720995757984,295.90930948753436,-0.0017267758018114135,0.0020822038030201395,-0.0017674637664541258
t_186,117.22505739839413,22.80007801888091,41.93196907745744,286.8230400774724,-0.006473031107250245,-0.005894864626576672,-0.0017062914252124386
t_187,116.93652496925161,22.733988262931916,41.700811356245936,291.20323921312604,-0.00042048602026663676,-0.00521896585091668,-0.00026178268184810674
t_188,116.486460348536,22.646592594702945,43.38383222505086,291.23973917581077,-0.0010294450280502875,-0.00663038723189346,-0.0009881485266016936
t_189,115.85792852667437,22.50315835055758,43.09063418248701,290.18683715996895,-0.002966528876713035,-0.006117479966965307,-0.0011261944393888407
t_190,116.20938068773216,22.542456360998514,43.35385095333495,286.23327956649047,0.003958023020259221,-0.0013781872081251732,-0.0008124973872621158
t_191,116.92998471701773,22.68799667581235,44.572070254194465,290.7811232405351,0.00797287594897291,-0.0049533150743866555,0.0014662551492079406
t_192,116.68786526241128,22.625219534841797,45.100235178380395,283.5199176836566,0.00022486640071141695,-0.005748105844167694,0.0018029722494129446
t_193,116.63423335595456,22.724744491008536,46.923361521917904,274.2654154947101,-4.6421722099673955e-05,-0.0022283685209867877,-0.002086778969981622
t_194,116.42560426274932,22.68730638202934,45.14085329074424,267.30347431439895,-0.0015290389070936247,-0.00023484976202204884,-0.0033227384354328725
t_195,116.25214577002723,22.719565440423427,44.96753219588776,273.1878942986028,-0.0008102527585257753,-0.002213083471724093,0.0026093436719509706
t_196,115.74839957657262,22.671119276888067,45.612046127213446,270.3849833841901,-0.0035462966139556255,-0.002317767405487621,0.0005344769942228216
t_197,115.48318067313905,22.720712333349933,45.18893846613471,265.55731527033583,-0.002582155736285311,0.0002613314698349902,-0.0017990302478739983
t_198,115.43533089262054,22.737805051345795,44.624618789566334,275.03772298140063,-0.0016850409412095548,0.003146095936820008,-0.0017501297291133274
t_199,115.29822744165143,22.762257504944937,45.12551460798508,265.99034185515575,-0.0023887874434992094,0.0024539298054105877,-0.004456428395347998
