stock_id,t,state,characteristic_1,characteristic_2,characteristic_3,mu,alpha,epsilon_variance,beta_mkt,beta_smb,beta_hml,MKT,SMB,HML,epsilon,raw_return,return,price
stock_012,t_0,1,0.03118906748110567,0.07085903591093057,-0.7601472555422291,"(0.0,0.0,-0.5)",0.020%,2.500%,1.006237813496221,0.4354295179554653,-0.38007362777111453,1.956%,-2.643%,-0.531%,-1.865%,-0.826%,-0.826%,99.17395926948245
stock_013,t_0,1,0.1459287661048645,-0.027074846728320695,0.010303224178667143,"(0.0,0.0,0.0)",0.020%,2.500%,1.029185753220973,0.38646257663583966,0.005151612089333572,1.956%,-2.643%,-0.531%,0.743%,1.752%,1.752%,101.75175586092548
stock_014,t_0,1,0.02970998235705953,-0.05404089077397109,0.8825860733118198,"(0.0,0.0,0.5)",0.020%,2.500%,1.0059419964714118,0.37297955461301446,0.4412930366559099,1.956%,-2.643%,-0.531%,-0.042%,0.726%,0.726%,100.72577072927204
stock_015,t_0,1,0.11166825274973144,0.8306725981114517,-0.6918611755302304,"(0.0,0.5,-0.5)",0.020%,2.500%,1.0223336505499463,0.8153362990557258,-0.3459305877651152,1.956%,-2.643%,-0.531%,-0.509%,-0.461%,-0.461%,99.53921260203339
stock_016,t_0,1,0.12931546019962611,0.9126425887301322,0.07410242548645819,"(0.0,0.5,0.0)",0.020%,2.500%,1.0258630920399252,0.8563212943650661,0.037051212743229096,1.956%,-2.643%,-0.531%,-1.836%,-2.093%,-2.093%,97.90743601457666
stock_017,t_0,1,0.1373401738669181,0.7950812096274139,0.9118357794949918,"(0.0,0.5,0.5)",0.020%,2.500%,1.0274680347733836,0.797540604813707,0.4559178897474959,1.956%,-2.643%,-0.531%,0.968%,0.648%,0.648%,100.647663809788
stock_018,t_0,1,0.9411666100120067,-0.8810631146285784,-0.7541781938767371,"(0.5,-0.5,-0.5)",0.020%,2.500%,1.1882333220024013,-0.0405315573142892,-0.37708909693836856,1.956%,-2.643%,-0.531%,0.770%,3.421%,3.421%,103.4214293063584
stock_019,t_0,1,0.8899747191974018,-0.728108638236298,0.02365626874173989,"(0.5,-0.5,0.0)",0.020%,2.500%,1.1779949438394803,0.035945680881851017,0.011828134370869945,1.956%,-2.643%,-0.531%,-0.232%,1.990%,1.990%,101.99042699876544
stock_020,t_0,1,0.9039055485410539,-0.7544289089609406,0.8224242986753475,"(0.5,-0.5,0.5)",0.020%,2.500%,1.1807811097082108,0.022785545519529715,0.41121214933767375,1.956%,-2.643%,-0.531%,-0.554%,1.497%,1.497%,101.49665477056283
stock_021,t_0,1,0.940915798890823,0.04370220868857991,-0.7454510425792453,"(0.5,0.0,-0.5)",0.020%,2.500%,1.1881831597781647,0.42185110434428996,-0.37272552128962266,1.956%,-2.643%,-0.531%,-3.212%,-1.785%,-1.785%,98.21491969462215
stock_022,t_0,1,0.8736897496197926,0.11517209259665105,0.08631211870576845,"(0.5,0.0,0.0)",0.020%,2.500%,1.1747379499239585,0.45758604629832555,0.043156059352884225,1.956%,-2.643%,-0.531%,-1.215%,-0.130%,-0.130%,99.87001075620982
stock_023,t_0,1,0.8943184985168398,0.08791742942561662,0.9505853096815176,"(0.5,0.0,0.5)",0.020%,2.500%,1.178863699703368,0.44395871471280834,0.4752926548407588,1.956%,-2.643%,-0.531%,3.016%,3.916%,3.916%,103.9160107115612
stock_024,t_0,1,1.0124705308098791,0.7805854177735868,-0.7220120913026488,"(0.5,0.5,-0.5)",0.020%,2.500%,1.2024941061619758,0.7902927088867935,-0.3610060456513244,1.956%,-2.643%,-0.531%,-0.476%,-0.001%,-0.001%,99.99876901716485
stock_025,t_0,1,0.9329041105108028,0.8693683531888193,-0.010399896098624274,"(0.5,0.5,0.0)",0.020%,2.500%,1.1865808221021605,0.8346841765944097,-0.005199948049312137,1.956%,-2.643%,-0.531%,-3.599%,-3.462%,-3.462%,96.5383789442613
stock_026,t_0,1,0.9804313168083886,0.7992957203933257,0.909016727944085,"(0.5,0.5,0.5)",0.020%,2.500%,1.1960862633616778,0.7996478601966629,0.4545083639720425,1.956%,-2.643%,-0.531%,3.336%,3.341%,3.341%,103.34062123557402
