stock_id,t,state,characteristic_1,characteristic_2,characteristic_3,mu,alpha,epsilon_variance,beta_mkt,beta_smb,beta_hml,MKT,SMB,HML,epsilon,raw_return,return,price
stock_001,t_0,1,-0.7564782594928969,-0.8515411794002752,-0.017997232840208835,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8487043481014206,-0.02577058970013757,-0.008998616420104417,2.135%,0.606%,-0.798%,-1.747%,0.077%,0.077%,100.0766787030818
stock_001,t_1,1,-0.9668780058304798,-0.9736721219669531,0.04684734281809817,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.806624398833904,-0.08683606098347652,0.023423671409049086,2.587%,0.614%,-1.311%,-0.223%,1.799%,1.799%,101.87738713198192
stock_001,t_2,1,-1.0070415825457457,-1.1085220380587113,0.08996315429636667,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.7985916834908509,-0.15426101902935563,0.044981577148183335,3.366%,1.877%,-1.798%,-3.995%,-1.658%,-1.658%,100.18865928278079
stock_001,t_3,1,-1.0370416050166944,-1.1891001171213766,0.13588256454608302,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.7925916789966612,-0.1945500585606883,0.06794128227304151,2.256%,1.859%,-1.501%,0.338%,1.682%,1.682%,101.87431419326849
stock_001,t_4,1,-1.1337925997248504,-1.2446983069227993,0.11541939331505421,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.7732414800550299,-0.2223491534613996,0.05770969665752711,3.364%,1.745%,-1.711%,1.125%,3.260%,3.260%,105.19499513117361
stock_001,t_5,1,-1.228715568556495,-1.2298355506526846,0.0968584652426218,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.754256886288701,-0.21491777532634226,0.0484292326213109,3.398%,2.211%,-0.816%,-0.569%,1.500%,1.500%,106.77294421851693
stock_001,t_6,1,-1.2179154724380605,-1.2205483083898903,0.1397498729695008,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.7564169055123879,-0.2102741541949451,0.0698749364847504,2.951%,1.818%,-1.016%,-4.038%,-2.239%,-2.239%,104.38255266843497
stock_001,t_7,1,-1.1717219505463723,-1.2492655295239943,0.1154395187075263,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.7656556098907256,-0.22463276476199712,0.05771975935376315,0.755%,1.641%,-1.521%,2.471%,2.613%,2.613%,107.11019992759786
stock_001,t_8,1,-1.186402360509526,-1.363262660228078,0.038208938814506876,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.7627195278980948,-0.28163133011403896,0.019104469407253438,2.496%,1.490%,-0.816%,0.911%,2.400%,2.400%,109.68053031188772
stock_001,t_9,1,-1.270523511072456,-1.3959555388043396,0.09882226383283567,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.7458952977855088,-0.2979777694021698,0.049411131916417834,2.362%,2.667%,-1.210%,-1.815%,-0.888%,-0.888%,108.70655053234327
stock_002,t_0,1,-0.7993287433216036,-0.7976897532423632,0.9529536978671639,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.8401342513356793,0.0011551233788184012,0.47647684893358194,2.135%,0.606%,-0.798%,-0.702%,0.732%,0.732%,100.73245071447792
stock_002,t_1,1,-0.9609395214227281,-0.9242474054995108,1.113402842813064,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.8078120957154544,-0.06212370274975537,0.556701421406532,2.587%,0.614%,-1.311%,-3.752%,-2.410%,-2.410%,98.30463881617068
stock_002,t_2,1,-1.0569369423968311,-1.107762136869317,1.2533698632744579,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7886126115206338,-0.15388106843465843,0.6266849316372289,3.366%,1.877%,-1.798%,-2.564%,-1.305%,-1.305%,97.02170803929964
stock_002,t_3,1,-1.0565905243104965,-1.273684614356597,1.390755829741149,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7886818951379007,-0.23684230717829846,0.6953779148705745,2.256%,1.859%,-1.501%,-1.345%,-1.029%,-1.029%,96.02316097414482
stock_002,t_4,1,-1.092519704661886,-1.3135439966735958,1.3672278180684398,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7814960590676228,-0.25677199833679787,0.6836139090342199,3.364%,1.745%,-1.711%,3.071%,4.102%,4.102%,99.9623516630216
stock_002,t_5,1,-1.1258100375673936,-1.3355731603816654,1.4526586544257682,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7748379924865213,-0.2677865801908327,0.7263293272128841,3.398%,2.211%,-0.816%,-1.599%,-0.130%,-0.130%,99.83236201506524
stock_002,t_6,1,-1.1504653956873994,-1.2220158207688276,1.4798667877283678,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7699069208625201,-0.2110079103844138,0.7399333938641839,2.951%,1.818%,-1.016%,1.601%,2.757%,2.757%,102.5846424190954
stock_002,t_7,1,-1.2292123567541213,-1.233553745402359,1.5251132130617449,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7541575286491757,-0.2167768727011795,0.7625566065308724,0.755%,1.641%,-1.521%,-1.346%,-2.272%,-2.272%,100.25371983642873
stock_002,t_8,1,-1.1374367773757528,-1.2017032597566588,1.562735852039105,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7725126445248495,-0.20085162987832939,0.7813679260195525,2.496%,1.490%,-0.816%,0.620%,1.631%,1.631%,101.88901227106685
stock_002,t_9,1,-1.0715357318210657,-1.3024329021011993,1.5273932118604334,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7856928536357869,-0.25121645105059964,0.7636966059302167,2.362%,2.667%,-1.210%,-0.353%,-0.072%,-0.072%,101.81535209652957
stock_003,t_0,1,-0.8005945564843315,0.026611411810653927,-0.8576011688533784,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.8398810887031337,0.413305705905327,-0.4288005844266892,2.135%,0.606%,-0.798%,2.183%,4.588%,4.588%,104.5880777835364
stock_003,t_1,1,-0.9022774049059513,0.05396405585099866,-1.0956891374248554,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.8195445190188098,0.42698202792549933,-0.5478445687124277,2.587%,0.614%,-1.311%,-1.337%,1.784%,1.784%,106.45341893045834
stock_003,t_2,1,-1.0674150580613209,0.10388746715016084,-1.1119103452524932,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.7865169883877359,0.45194373357508044,-0.5559551726262466,3.366%,1.877%,-1.798%,-3.931%,0.584%,0.584%,107.07503218087984
stock_003,t_3,1,-0.9940159342383514,0.29235860160804433,-1.1478771584175609,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.8011968131523297,0.5461793008040222,-0.5739385792087804,2.256%,1.859%,-1.501%,-3.455%,0.250%,0.250%,107.34286201057121
stock_003,t_4,1,-1.1254826444568402,0.11211031420135031,-1.1800574652307843,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.774903471108632,0.4560551571006752,-0.5900287326153921,3.364%,1.745%,-1.711%,-1.330%,3.103%,3.103%,110.67327555051213
stock_003,t_5,1,-1.2003401846155657,0.09795026862009659,-1.2537631603435981,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.7599319630768868,0.4489751343100483,-0.6268815801717991,3.398%,2.211%,-0.816%,-3.123%,0.984%,0.984%,111.76224702545034
stock_003,t_6,1,-1.2086685731851008,0.17762648845032142,-1.255523140176618,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.7582662853629798,0.4888132442251607,-0.627761570088309,2.951%,1.818%,-1.016%,1.026%,4.810%,4.810%,117.13786105086953
stock_003,t_7,1,-1.2151526627926368,0.10331799232316022,-1.3665710177970631,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.7569694674414726,0.4516589961615801,-0.6832855088985316,0.755%,1.641%,-1.521%,-1.164%,1.208%,1.208%,118.5528811290423
stock_003,t_8,1,-1.2390277053596137,0.11392974196095491,-1.2321953667532979,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.7521944589280772,0.4569648709804775,-0.6160976833766489,2.496%,1.490%,-0.816%,5.937%,9.017%,9.017%,129.2431913680716
stock_003,t_9,1,-1.2175515371953756,0.18301870293600414,-1.2808847243019925,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.7564896925609249,0.4915093514680021,-0.6404423621509963,2.362%,2.667%,-1.210%,-4.344%,-0.452%,-0.452%,128.6596267896594
stock_004,t_0,1,-0.8160966259850215,-0.007907005733942304,0.006486436127854808,"(-0.5,0.0,0.0)",0.020%,2.500%,0.8367806748029957,0.39604649713302886,0.003243218063927404,2.135%,0.606%,-0.798%,0.509%,2.553%,2.553%,102.55265473581483
stock_004,t_1,1,-0.8227546229441541,-0.004422754480525662,0.10452553570728632,"(-0.5,0.0,0.0)",0.020%,2.500%,0.8354490754111692,0.3977886227597372,0.05226276785364316,2.587%,0.614%,-1.311%,-2.820%,-0.463%,-0.463%,102.0777248595924
stock_004,t_2,1,-1.008966135598922,0.10301959036011296,0.1410386561760879,"(-0.5,0.0,0.0)",0.020%,2.500%,0.7982067728802156,0.4515097951800565,0.07051932808804395,3.366%,1.877%,-1.798%,-1.234%,2.194%,2.194%,104.31688087869867
stock_004,t_3,1,-1.0852262619987845,0.11451698216594738,0.1023878647886937,"(-0.5,0.0,0.0)",0.020%,2.500%,0.7829547476002431,0.45725849108297373,0.05119393239434685,2.256%,1.859%,-1.501%,0.354%,2.914%,2.914%,107.35628476035498
stock_004,t_4,1,-1.0986327382102852,0.09713702958741902,0.04301576628661603,"(-0.5,0.0,0.0)",0.020%,2.500%,0.780273452357943,0.4485685147937095,0.021507883143308017,3.364%,1.745%,-1.711%,-5.813%,-2.423%,-2.423%,104.7555698170277
stock_004,t_5,1,-1.2107875342958625,0.12349434429514954,0.1727057234709265,"(-0.5,0.0,0.0)",0.020%,2.500%,0.7578424931408275,0.46174717214757477,0.08635286173546325,3.398%,2.211%,-0.816%,0.592%,4.138%,4.138%,109.09045326111269
stock_004,t_6,1,-1.1974124004779045,0.12315302422525425,0.17940828863225478,"(-0.5,0.0,0.0)",0.020%,2.500%,0.7605175199044191,0.4615765121126271,0.08970414431612739,2.951%,1.818%,-1.016%,4.757%,7.770%,7.770%,117.56631934396229
stock_004,t_7,1,-1.1199579558082284,0.14321241582824665,0.1419597537609414,"(-0.5,0.0,0.0)",0.020%,2.500%,0.7760084088383543,0.47160620791412333,0.0709798768804707,0.755%,1.641%,-1.521%,-1.134%,0.138%,0.138%,117.72893376731308
stock_004,t_8,1,-1.081595348671755,0.16881345659605715,0.23441919946437142,"(-0.5,0.0,0.0)",0.020%,2.500%,0.783680930265649,0.4844067282980286,0.11720959973218571,2.496%,1.490%,-0.816%,0.650%,3.252%,3.252%,121.55692112857348
stock_004,t_9,1,-1.1120429104033265,0.08626060488420713,0.12028292769710151,"(-0.5,0.0,0.0)",0.020%,2.500%,0.7775914179193347,0.4431303024421036,0.06014146384855076,2.362%,2.667%,-1.210%,2.562%,5.528%,5.528%,128.27647315040096
stock_005,t_0,1,-0.645944324066125,0.15341994324699781,0.8642288472030439,"(-0.5,0.0,0.5)",0.020%,2.500%,0.870811135186775,0.47670997162349893,0.43211442360152197,2.135%,0.606%,-0.798%,-0.410%,1.413%,1.413%,101.41291551342822
stock_005,t_1,1,-0.8628550499111406,0.2374096206450807,1.0453260097593693,"(-0.5,0.0,0.5)",0.020%,2.500%,0.8274289900177718,0.5187048103225403,0.5226630048796846,2.587%,0.614%,-1.311%,-1.452%,0.341%,0.341%,101.75866838685992
stock_005,t_2,1,-1.034539403579591,0.24291586110064514,1.2057855989720148,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7930921192840819,0.5214579305503226,0.6028927994860074,3.366%,1.877%,-1.798%,-5.689%,-3.106%,-3.106%,98.59838044487806
stock_005,t_3,1,-1.0927579243299383,0.19808873580394862,1.3540151122597457,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7814484151340123,0.4990443679019743,0.6770075561298728,2.256%,1.859%,-1.501%,1.602%,3.297%,3.297%,101.84957336930394
stock_005,t_4,1,-1.045843739135637,0.18419277268667134,1.4687461505654464,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7908312521728726,0.4920963863433357,0.7343730752827232,3.364%,1.745%,-1.711%,-0.283%,2.000%,2.000%,103.88628835497585
stock_005,t_5,1,-1.2228087565000254,0.1668021981305293,1.454091181649968,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7554382486999949,0.4834010990652647,0.727045590824984,3.398%,2.211%,-0.816%,-2.532%,0.531%,0.531%,104.43842278439494
stock_005,t_6,1,-1.2879544753504342,0.10573228676911901,1.4751118616304304,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7424091049299131,0.45286614338455955,0.7375559308152152,2.951%,1.818%,-1.016%,0.316%,2.601%,2.601%,107.15499258824231
stock_005,t_7,1,-1.2022162564364214,0.039142423335553525,1.510660599615445,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7595567487127157,0.4195712116677768,0.7553302998077225,0.755%,1.641%,-1.521%,-1.459%,-1.326%,-1.326%,105.73375832762068
stock_005,t_8,1,-1.2304907326836885,0.05578218950639213,1.5920948592683157,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7539018534632623,0.4278910947531961,0.7960474296341579,2.496%,1.490%,-0.816%,-1.321%,0.569%,0.569%,106.33493216494337
stock_005,t_9,1,-1.1875320500241617,0.1665023096257195,1.5755913177694112,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7624935899951677,0.48325115481285974,0.7877956588847056,2.362%,2.667%,-1.210%,1.516%,3.672%,3.672%,110.23950864653557
stock_006,t_0,1,-0.7867565567002421,0.86156847098717,-0.7604501925237266,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.8426486886599516,0.830784235493585,-0.3802250962618633,2.135%,0.606%,-0.798%,-3.346%,-0.721%,-0.721%,99.2794116456782
stock_006,t_1,1,-0.9207973603479347,1.0449562218076587,-0.9388632382427498,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.8158405279304131,0.9224781109038294,-0.4694316191213749,2.587%,0.614%,-1.311%,2.618%,5.930%,5.930%,105.16716210662483
stock_006,t_2,1,-1.0048245844178232,1.3802699864270134,-0.9476504281808871,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.7990350831164353,1.0901349932135067,-0.47382521409044354,3.366%,1.877%,-1.798%,-3.494%,2.113%,2.113%,107.3894329392472
stock_006,t_3,1,-1.124330580905114,1.4299324894846082,-1.1537792984277968,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.7751338838189772,1.114966244742304,-0.5768896492138984,2.256%,1.859%,-1.501%,-1.657%,3.052%,3.052%,110.66642984422197
stock_006,t_4,1,-1.1862572984261335,1.4983924183804156,-1.1276053267247739,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.7627485403147733,1.1491962091902077,-0.5638026633623869,3.364%,1.745%,-1.711%,4.807%,10.363%,10.000%,121.73307282864417
stock_006,t_5,1,-1.2348122742416032,1.4847062855432023,-1.3117808041554224,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.7530375451516793,1.1423531427716012,-0.6558904020777112,3.398%,2.211%,-0.816%,2.818%,8.458%,8.458%,132.02971211425466
stock_006,t_6,1,-1.2323879334897365,1.451314220891508,-1.3344238883429889,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.7535224133020527,1.125657110445754,-0.6672119441714944,2.951%,1.818%,-1.016%,0.244%,5.212%,5.212%,138.91147946927086
stock_006,t_7,1,-1.273663803458384,1.4876984903243269,-1.4228392309043405,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.7452672393083232,1.1438492451621634,-0.7114196154521703,0.755%,1.641%,-1.521%,-2.351%,1.191%,1.191%,140.56576095369948
stock_006,t_8,1,-1.335904186971409,1.6447588454325106,-1.452090854964263,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.7328191626057181,1.2223794227162554,-0.7260454274821315,2.496%,1.490%,-0.816%,-1.323%,2.939%,2.939%,144.69754133321618
stock_006,t_9,1,-1.3541448562386942,1.7293080612304108,-1.2195550255723466,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.7291710287522611,1.2646540306152054,-0.6097775127861733,2.362%,2.667%,-1.210%,0.183%,6.036%,6.036%,153.4321699691723
stock_007,t_0,1,-0.8152939977295205,0.8529050625927181,0.07049333305643057,"(-0.5,0.5,0.0)",0.020%,2.500%,0.8369412004540959,0.8264525312963591,0.03524666652821529,2.135%,0.606%,-0.798%,0.094%,2.373%,2.373%,102.37279891113505
stock_007,t_1,1,-0.8462192398598528,1.0451768659795726,0.0811039957301533,"(-0.5,0.5,0.0)",0.020%,2.500%,0.8307561520280294,0.9225884329897863,0.04055199786507665,2.587%,0.614%,-1.311%,-0.227%,2.455%,2.455%,104.88591578432516
stock_007,t_2,1,-0.9234022513451998,1.2554509273547194,0.08014823295079368,"(-0.5,0.5,0.0)",0.020%,2.500%,0.81531954973096,1.0277254636773598,0.04007411647539684,3.366%,1.877%,-1.798%,-0.077%,4.544%,4.544%,109.65159241638104
stock_007,t_3,1,-1.0282408412453423,1.283549354278369,0.08780592677953598,"(-0.5,0.5,0.0)",0.020%,2.500%,0.7943518317509315,1.0417746771391845,0.04390296338976799,2.256%,1.859%,-1.501%,-0.536%,3.148%,3.148%,113.10307781347241
stock_007,t_4,1,-1.1043397962100099,1.3982372736585151,0.07375421927755743,"(-0.5,0.5,0.0)",0.020%,2.500%,0.779132040757998,1.0991186368292576,0.036877109638778716,3.364%,1.745%,-1.711%,-3.605%,0.891%,0.891%,114.11091633418272
stock_007,t_5,1,-1.109528556183798,1.5196171769472246,0.1072660021905203,"(-0.5,0.5,0.0)",0.020%,2.500%,0.7780942887632404,1.1598085884736125,0.05363300109526015,3.398%,2.211%,-0.816%,-1.291%,3.894%,3.894%,118.55413777539161
stock_007,t_6,1,-1.1200881770155164,1.5409404858703681,0.11972796500932305,"(-0.5,0.5,0.0)",0.020%,2.500%,0.7759823645968967,1.170470242935184,0.059863982504661524,2.951%,1.818%,-1.016%,2.287%,6.664%,6.664%,126.45419672387939
stock_007,t_7,1,-1.1913507970726565,1.570600971516138,0.12198598135125062,"(-0.5,0.5,0.0)",0.020%,2.500%,0.7617298405854687,1.1853004857580691,0.06099299067562531,0.755%,1.641%,-1.521%,-3.421%,-0.973%,-0.973%,125.22329868722709
stock_007,t_8,1,-1.068787919561391,1.6652919256340044,0.15244168103170294,"(-0.5,0.5,0.0)",0.020%,2.500%,0.7862424160877218,1.2326459628170023,0.07622084051585147,2.496%,1.490%,-0.816%,-0.474%,3.283%,3.283%,129.33409383175635
stock_007,t_9,1,-1.1604955802965904,1.565695063343098,0.22055566985593883,"(-0.5,0.5,0.0)",0.020%,2.500%,0.7679008839406819,1.182847531671549,0.11027783492796941,2.362%,2.667%,-1.210%,-2.049%,2.806%,2.806%,132.9627510223519
stock_008,t_0,1,-0.7292350464911717,0.9038086042034966,0.7703248407815484,"(-0.5,0.5,0.5)",0.020%,2.500%,0.8541529907017656,0.8519043021017483,0.3851624203907742,2.135%,0.606%,-0.798%,0.278%,2.330%,2.330%,102.33026950097768
stock_008,t_1,1,-0.8383564713257707,1.1647408130251347,0.9840853054431379,"(-0.5,0.5,0.5)",0.020%,2.500%,0.8323287057348459,0.9823704065125674,0.49204265272156894,2.587%,0.614%,-1.311%,-0.972%,1.159%,1.159%,103.51640156567082
stock_008,t_2,1,-0.9932231948087479,1.322904560727729,1.1928034564394143,"(-0.5,0.5,0.5)",0.020%,2.500%,0.8013553610382504,1.0614522803638646,0.5964017282197072,3.366%,1.877%,-1.798%,3.693%,7.330%,7.330%,111.1041446451537
stock_008,t_3,1,-1.0831253477738993,1.403678668389066,1.3102036039932063,"(-0.5,0.5,0.5)",0.020%,2.500%,0.7833749304452201,1.101839334194533,0.6551018019966032,2.256%,1.859%,-1.501%,1.266%,4.119%,4.119%,115.68107253698635
stock_008,t_4,1,-1.1148777253268864,1.5506806528324824,1.2476328361397064,"(-0.5,0.5,0.5)",0.020%,2.500%,0.7770244549346227,1.1753403264162412,0.6238164180698532,3.364%,1.745%,-1.711%,-3.280%,0.338%,0.338%,116.07225693579907
stock_008,t_5,1,-1.1588815373330572,1.5685331696234603,1.3787209828720353,"(-0.5,0.5,0.5)",0.020%,2.500%,0.7682236925333885,1.1842665848117302,0.6893604914360176,3.398%,2.211%,-0.816%,1.678%,6.365%,6.365%,123.46043962467832
stock_008,t_6,1,-1.1955878741457646,1.4641432533065344,1.4658483678896694,"(-0.5,0.5,0.5)",0.020%,2.500%,0.760882425170847,1.1320716266532673,0.7329241839448347,2.951%,1.818%,-1.016%,-1.937%,1.642%,1.642%,125.48776686609665
stock_008,t_7,1,-1.093491105344896,1.4096614303542792,1.5546311199501766,"(-0.5,0.5,0.5)",0.020%,2.500%,0.7813017789310208,1.1048307151771395,0.7773155599750883,0.755%,1.641%,-1.521%,-1.442%,-0.202%,-0.202%,125.23403495339127
stock_008,t_8,1,-1.1504807318615557,1.4626004689805507,1.497336317325378,"(-0.5,0.5,0.5)",0.020%,2.500%,0.7699038536276889,1.1313002344902754,0.748668158662689,2.496%,1.490%,-0.816%,0.785%,3.801%,3.801%,129.99393647827304
stock_008,t_9,1,-1.1878798460513638,1.5786929805192955,1.5582279207807581,"(-0.5,0.5,0.5)",0.020%,2.500%,0.7624240307897272,1.1893464902596478,0.7791139603903791,2.362%,2.667%,-1.210%,-1.229%,2.821%,2.821%,133.66045340718486
stock_009,t_0,1,0.18393869632459664,-0.7043552866613383,-0.7486547992642253,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0367877392649194,0.04782235666933088,-0.37432739963211265,2.135%,0.606%,-0.798%,2.232%,4.793%,4.793%,104.79315160601688
stock_009,t_1,1,0.3041962241810553,-0.8814913468055718,-0.8869463289139229,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.060839244836211,-0.0407456734027859,-0.44347316445696144,2.587%,0.614%,-1.311%,-1.936%,1.385%,1.385%,106.24407562072565
stock_009,t_2,1,0.25993328850560343,-1.0189766264720692,-1.0683605431920664,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0519866577011208,-0.10948831323603458,-0.5341802715960332,3.366%,1.877%,-1.798%,-1.547%,2.769%,2.769%,109.18561656345281
stock_009,t_3,1,0.3083316736043334,-1.1830330245937368,-1.0974933325297835,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0616663347208666,-0.1915165122968684,-0.5487466662648918,2.256%,1.859%,-1.501%,-1.641%,1.242%,1.242%,110.54200371271065
stock_009,t_4,1,0.2689765243925072,-1.1486966403778898,-1.1183185268204836,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0537953048785014,-0.17434832018894486,-0.5591592634102418,3.364%,1.745%,-1.711%,-1.414%,2.804%,2.804%,113.64106558940601
stock_009,t_5,1,0.36407351031393775,-1.1528063347773099,-1.2712294577725087,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0728147020627876,-0.1764031673886549,-0.6356147288862544,3.398%,2.211%,-0.816%,2.748%,6.542%,6.542%,121.07570419212848
stock_009,t_6,1,0.3126305913301675,-1.2696445491609403,-1.3073959380941071,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0625261182660335,-0.23482227458047011,-0.6536979690470536,2.951%,1.818%,-1.016%,1.572%,4.965%,4.965%,127.0870034280533
stock_009,t_7,1,0.3738835903612122,-1.2370169283007495,-1.3417431854758946,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0747767180722425,-0.21850846415037473,-0.6708715927379473,0.755%,1.641%,-1.521%,4.275%,5.769%,5.769%,134.4182750426188
stock_009,t_8,1,0.26220129174836404,-1.2520940778229117,-1.3951266795221993,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0524402583496728,-0.22604703891145583,-0.6975633397610996,2.496%,1.490%,-0.816%,5.669%,8.548%,8.548%,145.90849662799928
stock_009,t_9,1,0.21016242299264176,-1.245140582291818,-1.2875136195230277,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0420324845985283,-0.22257029114590898,-0.6437568097615138,2.362%,2.667%,-1.210%,-2.577%,0.090%,0.090%,146.03943326222986
stock_010,t_0,1,0.11652568833346638,-0.912477370515886,0.0682620037418156,"(0.0,-0.5,0.0)",0.020%,2.500%,1.0233051376666933,-0.056238685257942955,0.0341310018709078,2.135%,0.606%,-0.798%,0.176%,2.319%,2.319%,102.31929437107303
stock_010,t_1,1,0.16006371181070783,-1.0182768737129642,0.19134288333125257,"(0.0,-0.5,0.0)",0.020%,2.500%,1.0320127423621415,-0.10913843685648206,0.09567144166562629,2.587%,0.614%,-1.311%,-2.941%,-0.443%,-0.443%,101.86576084692375
stock_010,t_2,1,0.060247116068675555,-1.1473461734248929,0.20982725353291543,"(0.0,-0.5,0.0)",0.020%,2.500%,1.0120494232137351,-0.1736730867124464,0.10491362676645771,3.366%,1.877%,-1.798%,-1.944%,0.968%,0.968%,102.85156762401348
