stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79
stock_010,100.68176297642152,98.43058645794932,96.40194028466013,96.95947665481185,95.66167622501982,94.60079873463008,92.29087468001802,90.618767606278,82.77125845994856,80.00835740146087,80.14782297272981,75.34439841585755,76.8809326642585,77.89654143788815,71.48424587923252,70.33837148594837,70.66486428905469,68.03072266216164,67.17814498189426,65.76412736147503,67.57947196677837,68.26695497742148,66.56225931583069,63.06503231456685,62.51472580765907,62.25209499048828,56.02688549143945,55.24325647355047,56.07271320259435,54.75620609579783,50.653262302566176,52.02559340747901,50.903037430366524,50.11630326301476,48.08437712645114,49.156468378947544,49.00879954859324,49.680628941009914,47.748885975297085,46.79957596531436,45.023589292860684,44.45712221907994,43.55531311103812,41.41221557240297,40.62967688283481,38.32097036061986,37.32296931117462,35.86174186656977,33.98666942472966,34.15052794138741,33.17574156939703,31.172063190163996,29.81029049218572,27.690600270835247,26.983084089718986,26.46037898596791,24.742758261379194,22.94854312560102,22.541637169057253,24.035233216059495,25.2974816017519,25.006747488420483,24.410771458560937,24.372567877739435,24.38993450784619,23.781542269023834,22.07981152576571,20.8477287824839,21.370413453143215,21.708107317625444,21.590137601879338,21.903365545656886,21.80911128504296,21.4071770055898,21.90645746762993,22.505255744023007,22.363399485258935,22.412862239890185,23.072383671150085,23.642712505323157
stock_011,98.76674920696779,94.88018082078409,90.15760820966064,89.89163762577746,86.65513273502219,85.87678006168868,79.64935191386394,75.53515696789717,71.72899081611104,72.21095971766105,72.52477145269653,70.36415739385632,69.00940277973872,67.60890785329956,63.85182948690741,66.55144679166561,65.84561259452668,67.4240458835969,67.97910713809306,67.34581558811949,69.76747754208797,69.83410817840549,65.34480067252721,64.62959942639958,62.42323500504515,61.85079742913919,59.89010905150938,56.39266377850335,57.54207747718018,54.22379602187612,54.40572989592318,53.69356213497304,51.39390725741135,50.046314032681636,48.755075467984625,49.3412347437157,48.2347210018899,51.22612692240367,51.980032734290724,49.90101879625589,49.96585670828827,51.370981209304055,46.73941490604036,42.65292385095438,43.753237888100145,42.023035885076844,40.95422869866243,39.451983516288685,37.42890972867294,35.372163218180866,32.42545717312064,30.663729464882152,28.421006532800725,27.00967421419134,25.11029611008032,24.21459431213213,24.452896738857433,22.29933920700803,21.579235492286422,22.2425201828419,21.37670272500204,22.57218359217745,23.065550195899093,22.976999078288234,22.26329916886729,23.543950498712338,22.555176189241116,21.705052770028868,22.784537565957123,22.565369100190846,21.96911011136469,21.534342716120793,20.70104485940298,20.819811299075436,20.916545616722814,21.084752901592417,20.802409207179515,20.964253876421516,21.20088238271177,21.3195573099193
stock_012,97.22985662038087,95.3940930663804,92.15737217396274,87.38304226329393,84.0045773383255,83.29072734840351,82.603889984699,84.33634819545252,79.75166911899593,77.42329067399126,76.70622922506844,74.88009754624791,74.17621707144757,70.73776324250699,69.8162235336034,70.68942918434819,69.3138462324212,69.1644704608973,68.7852862604357,69.65489983117355,65.82032169320719,63.335339840594045,59.74834686427621,57.6229125161887,54.55836656282349,51.41176826512354,47.02542251869018,45.2959707629169,44.60751397752422,42.133297737861874,40.62909718856378,39.08521816795635,38.47534511962883,38.81123544720326,37.10572115984849,36.22750841964489,35.08198604202245,33.95337750131787,32.589232235952664,32.051751546615456,31.962997998186353,30.88825737737519,29.91527421176653,30.264093801979172,28.638645787488283,28.332882447314972,26.899695842383363,25.661968325423267,25.101571516529052,24.707950771790784,23.008682945301608,22.69938775364898,21.421356356981843,21.5918469201316,21.032629933542918,20.647851442581405,20.1656026010527,18.782959082532333,17.35096032977865,16.399468817535702,16.702398755486968,16.917405133416203,15.884539822534528,15.354912622642,14.594950118794829,14.410084355602148,14.047040892187725,13.606048619930458,13.079216653383646,13.19299112588005,12.923510377458971,12.39011096794036,12.75889841998728,12.793605896974936,12.915638964497068,13.002758271457935,12.736670194944038,13.016562453119466,12.009782667575534,11.527865770479892
stock_013,96.42277422462683,91.21567657085797,86.73155673815756,86.86817816166904,83.71293083636101,79.75677067528558,80.7131068248627,76.07721803802232,74.9644933411461,70.45650905289838,69.0291493853998,70.58698331911998,70.1431858451394,69.87032724749709,68.01330695242916,66.77868813379696,64.31332723617139,63.97742743310276,66.80439610642652,64.58322052748609,63.014537813443965,60.49687808719428,56.78692898279209,56.28847809856609,53.818681879957566,53.96133398646335,53.542133585313856,49.17325210929202,49.54481692816318,47.52966374415608,45.415855313174625,43.48595911434714,42.5893913906292,40.63386583752817,39.08860820745703,39.165957319804654,36.14938972422107,34.718331060134474,32.42372964133788,32.337663397631324,32.77097197795232,31.518205592141964,29.070420967420038,29.494531560193938,30.00407869123718,30.267276172139937,29.253359263789836,28.6215924527425,27.354163259421618,25.32317410109576,22.790856690986185,21.990308513697286,21.139157987694777,20.888981527625866,20.956258598192882,21.018328409521224,21.31473377532377,20.22515320254215,20.025151959050447,19.610283352967716,20.14894620637837,19.582925196601945,20.024534497832022,19.986700353713278,18.515155182479926,19.008134439152357,18.013947884587278,17.023253344652773,17.372182227412438,17.125445642564795,16.91897848780197,16.99499130626349,17.169260157521506,17.130080983508634,16.981322558434094,16.854748845745352,17.264392429540084,16.490148361131286,16.244944073270464,15.348573375454741
stock_014,99.22715232521324,100.39061634029764,98.23954689037478,95.19820802117053,89.47223486318909,89.21019284168919,87.02098105137132,82.50100709273177,78.7966061037984,77.3583201565086,74.88639025159468,70.78208197290643,73.11665547684721,73.91954598374878,74.25267801459248,72.68677904671624,69.59411973341068,67.24851084104543,65.45742202135825,66.30420265063677,66.29770890657836,63.98493992710637,61.28149133284285,60.23515416168148,57.345083223571685,55.69421445226793,51.47228448299401,49.55542664352359,49.48113256532241,46.11052349243976,45.785155668494205,45.72531806058327,44.163809149174895,42.399734509413356,40.83232883449112,40.52747266145665,38.40301265717155,39.28259170889851,40.63770919086772,40.99580162910558,41.41665696523956,42.68154648937761,40.12249025334815,37.7499892408402,37.56443791300654,35.36898384202467,33.41923161219992,33.353088295046355,30.443859621410308,29.989776436633928,26.990798792970537,26.387194504362583,25.866060307439824,24.903258831075018,23.268599580327383,23.933376702397197,24.235597219511632,22.470775646902087,21.583274036837942,21.358673955030255,21.059806171096405,20.57348239248924,20.712224369313127,20.30677028962609,19.61814514700753,19.63990068652756,19.273056096459666,18.01711678048823,18.16317314367569,18.1244507060045,17.62910879726774,18.03728818250824,18.83213794127739,18.946409565351924,18.31306975524948,17.57335504896663,17.701502221719778,17.777155916486485,18.780130865799784,18.17757650945488
stock_015,97.04496741018767,92.84913774286716,88.27004361736608,84.97745711587257,82.16035581263127,80.31392196443974,85.06455766244677,86.12837710477652,82.35966531659743,80.28178111287637,81.64260522469444,81.18698315966067,85.35193799411594,81.72940957457514,80.24450191605868,75.55776375412924,77.8738414950946,76.40720879421508,80.06460089637461,83.29790640447547,81.85368597730854,80.08137435777394,79.22571744925945,77.58660904380484,79.01213967106956,80.96696374152702,74.45836553290832,73.51135105211817,72.94055265789935,67.50022266375808,64.59317324233724,62.0432904806399,62.015948020341476,58.5969439251266,52.737249532613944,50.07170541488711,47.80907194413728,45.903205509059575,42.10309337015075,41.98321430526384,42.520117616655526,41.17808037160532,39.160750666485995,38.35183432846347,38.79898576214715,37.2960002049019,35.31640783863511,33.53229279800731,33.26597292604134,30.729147336321567,27.65623260268941,27.180321966904554,25.839542019986762,26.502300917915544,27.303784801717615,27.303627422796513,27.504133020650844,26.54395544469312,25.267476645691694,23.780420229213558,22.245880455388644,21.0028592994716,20.047687336418303,19.192425803184065,18.74322271583023,17.26614207068137,16.418011112480276,14.776210001232249,14.432029257488093,15.451043130458176,15.8169748605148,15.701083637225736,16.247278032120704,16.204353653300366,16.122477275804822,14.80561059085501,14.760480566883368,13.98684084498184,13.21306421287301,11.89175779158571
stock_016,98.71567111389483,94.72161142786892,90.06251900688027,89.12159560993986,85.04903293677161,83.9868781462033,86.82526577864026,83.26165682586722,78.4161208592632,76.76501265959595,77.7862687494589,76.51781232583292,76.42894397464102,74.18250540625687,73.22686193703797,68.74980070808978,64.11969784941702,62.19601139381932,59.48603913677815,60.58296700543319,58.81576252439868,60.98914223384148,57.57708972234071,57.29897910367544,55.29766540250135,57.045461006705764,52.2143726919754,48.631453370839196,49.68595288683476,45.74097754418263,45.037216001033855,43.44287177889988,42.85524285670309,39.93308388923762,39.207615393505726,36.99948000311512,33.716978129654755,33.65905323364254,33.2853249305513,35.24846867360051,36.38567597924728,34.99519491346919,34.60521065485507,32.41511700791135,32.647346471874584,31.41164418166305,29.99994192558928,30.15379169583333,27.50915488738637,26.773396009695233,24.717438499347388,24.3645480693528,22.14121814936429,22.308418601840447,21.923621591549068,23.012600292051328,23.40292602445233,21.569569730804762,20.461630113063535,19.100981949455583,18.353990088257444,17.48365935642342,17.350404443823727,16.856981315970003,16.068789723654696,15.322285583892427,14.78389540018244,13.305505860164196,13.168105069635404,13.387947687017185,13.386110594812937,13.060369658192073,14.00706854940646,14.596074817134712,14.632688634336024,14.023793151956024,13.352192335068615,13.34477476576668,12.670517166624107,11.912867454329165
stock_017,96.84807722663187,92.82211600231881,93.34914695288194,94.0586663401914,89.9882927324326,90.7639950091673,89.64929539139101,84.47570233127902,76.02813209815112,75.48726521774336,72.15963665612217,68.87013162690695,71.0398201391268,70.98781901923293,68.0888193246526,69.10615009239929,65.28451870463998,63.768318300193066,63.601396893635325,64.82285822588611,65.22578219433011,60.33520759932743,57.53558311035102,58.96759240864563,58.06045630344383,59.48872037926531,54.76292894081309,52.76745107274778,50.76184926514555,50.45459668457759,47.20521418256191,44.93352581786976,45.12141101171873,41.73477334758333,39.713675005085044,40.1690965835844,36.64983705350245,35.14551099445012,34.536411516027144,33.989999432608194,36.637940010463545,37.50092924342691,37.04271766246259,37.12951238450428,36.234312536988405,35.175702909866594,33.13623972674967,33.65656114342341,31.72544097306442,30.106212776271125,27.095591498644012,26.666497611263015,23.999847850136714,24.347533234081144,23.025351765719368,25.22998435822557,25.742781398654635,23.525144117614406,21.172629705852966,21.107160166487585,20.311266063675035,20.930667441408037,21.82667467794104,21.97538720611023,20.6378992464405,20.277186962337943,20.052102920776214,18.708990370562763,18.445365452874892,18.978546141000923,19.13020383381488,18.41245350638471,19.35707654670638,19.829587059772255,19.797431502866505,18.91606229720734,18.6572781274803,18.009116916931884,16.86323745666219,15.729854159970815
stock_018,101.96540692870819,105.42036508618263,97.22076960485148,96.85153750771917,95.86407907651561,91.22851476233805,88.65103066113339,84.14372796432188,78.91136315609317,78.28627983185719,82.23759558146394,84.10652741579618,84.57328981302062,83.12209715210018,84.10222471235826,80.7173819654172,84.81610979700623,81.26206011067289,78.79341111531174,78.87766712707948,75.1340955112061,73.27338701494554,72.92881632937788,68.34001109536221,69.4924295117135,64.00964789529807,62.80108712588891,57.73429354526016,58.48792671602744,56.62436592314677,54.10441822975484,53.004193380173085,49.23854210589252,49.00695225003303,46.88601864289758,45.64931184689117,45.03728090808993,44.86969286941232,44.98152148462832,43.02658284355697,42.175043086692284,42.429677683953955,41.08572947311062,38.4664174688286,36.50711302638103,34.787874510744956,34.471773707024234,33.36221121948792,32.225956245286916,30.88387722946334,28.676189220255726,27.834158700187277,26.439955637416784,25.705646583747193,25.37192306134294,24.66462242851945,22.731946159153225,20.458751543237902,21.270472799318597,21.413893669949275,22.176959162332345,22.17204502721389,22.06349846294935,20.617946444163803,19.289306866990415,19.661131402545323,18.921108782834153,18.267120369787662,18.724903200472003,18.60675543924656,18.420828473729724,18.588566886843847,19.210135656052394,19.045520095023516,20.17485101031134,19.412949523391347,18.987747361228056,19.216997645363055,19.566135032495655,19.205899536357887
stock_019,96.92257879485705,94.03427451313603,86.04888911103139,83.14257807282418,81.52915170606035,81.68514925578009,76.87997490627924,73.84543567295816,70.50385900378156,67.76713916171568,67.86797718188815,67.22296642818733,62.662534669821476,60.281625916026705,61.30156898434512,61.94699774946348,61.750535697273314,61.23167418388496,62.81283173093445,64.6633476442892,64.92372892393485,62.405032568729574,58.883290585929814,56.088559452324326,53.39036914929411,52.46333300620513,49.87881500092791,47.23196929590752,50.066319135181224,47.23204866832841,45.90291980959792,43.88445289352876,43.41034925778924,42.86765493578279,41.42927886867762,40.92326536984136,40.73414460632287,41.22915369874714,42.379864627568665,40.22904018878263,40.658348335302236,43.16979066597407,41.16659315398848,38.20552381090275,36.80040851613068,35.54319493389701,35.081774778387654,32.35354115158227,31.080277956195626,30.29574007413205,29.541634849579204,29.53985631871291,27.558455618935866,26.063209456201857,25.20352117975779,24.096033322484683,23.746828660024264,21.491870287939044,20.37509943035451,20.15073916070568,19.68130548470289,19.048376537996738,18.454643110139408,17.684832317010162,17.396518768381494,17.754500671161075,16.995739673941724,16.797912902320384,16.12456481323433,15.88516571424138,15.681301734530352,15.864825614835985,15.715477024081896,15.974585414451681,15.958721953105723,15.986516503115064,16.35353006317259,16.036221917402518,16.43810897344155,16.386305660803973
