stock_id,t,state,firm_size,book_to_price,alpha,beta_mkt,beta_smb,beta_hml,MKT,SMB,HML,epsilon,raw_return,return,price
stock_001,t_0,-1,1.4001645029133185,0.6148361969817799,0.002,0.9955057101632837,-0.2096518890411201,-0.8706570937813513,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,0.03222232296999242,0.05746755732550744,0.05746755732550744,105.74675573255075
stock_001,t_1,-1,1.0678068794336089,0.8593385884165388,0.002,0.9974204389245854,-0.01671211257708405,-0.5914279522354127,0.042706900053077326,-0.05336544278398632,0.021661967204359332,-0.024447486250798064,0.008229605127717737,0.008229605127717737,106.61700977576687
stock_001,t_2,-1,1.2699200154110257,1.1777584242533439,0.002,1.0120770072971477,-0.14013518996905142,-0.3285467651648403,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,0.004980722446138839,0.06460704419493683,0.06460704419493683,113.50521963828186
stock_001,t_3,-1,1.5019863947098968,0.9875480382322505,0.002,1.0118277507431828,-0.2596334085717227,-0.47545013432381417,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,0.03642597701626218,0.011663537309964982,0.011663537309964982,114.82909200240873
stock_001,t_4,-1,1.0614149246624007,1.3102470944623104,0.002,1.009894557812939,-0.012437231059360475,-0.23964007187825345,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,-0.03303518296358535,-0.002922188196041689,-0.002922188196041689,114.4935397851971
stock_001,t_5,-1,0.964174834641554,0.7845481947181243,0.002,0.991626102636974,0.05597563760092708,-0.667367827367439,-0.012792085025529336,0.005300878919562366,0.015131681032136354,-0.025621384136916642,-0.0461080265728492,-0.0461080265728492,109.21446861036166
stock_001,t_6,-1,0.6576886291703143,0.6931107909300691,0.002,0.9764323273389628,0.3283448513332542,-0.7707155611960277,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,-0.008472132129216766,-0.06606225063264008,-0.06606225063264008,101.99951501231335
stock_001,t_7,-1,0.9429288507675948,0.9014369478037662,0.002,0.9951241111215396,0.07184028773816875,-0.5515401602964339,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,-0.01041176825710822,-0.17308913644552168,-0.1,91.79956351108201
stock_001,t_8,-1,1.2300339057161316,0.8552096918113274,0.002,1.0015189944427796,-0.11741371505461809,-0.595444761169873,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,0.016252025755072893,-0.064390201551621,-0.064390201551621,85.88857111425261
stock_001,t_9,-1,1.18181826330572,1.1454009984840325,0.002,1.0090842683897596,-0.08894255737328022,-0.3517805028788922,-0.10690468607020977,0.0050040419315085655,-0.01961676708693138,0.004833194396416761,-0.09458691863007047,-0.09458691863007047,77.76463582701578
stock_002,t_0,-1,0.8932518834742328,1.166439151943888,0.002,1.001232069240185,0.11037531154443725,-0.3366009894092895,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,-0.03549924119284257,0.0038901597683070263,0.0038901597683070263,100.38901597683069
stock_002,t_1,-1,0.7420214451423417,0.9775429637913263,0.002,0.9903672949064761,0.2424445197094038,-0.4839426714909151,0.042706900053077326,-0.05336544278398632,0.021661967204359332,0.010308208058016218,0.03118241571395418,0.03118241571395418,103.51938800613502
stock_002,t_2,-1,0.7390933316804283,0.7032451820128993,0.002,0.9803685773765912,0.24525972287070957,-0.7586094353434434,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,-0.01155077774711301,0.052145479674330586,0.052145479674330586,108.91745614930807
stock_002,t_3,-1,0.9995429988202398,0.7540323688868739,0.002,0.991516687360778,0.03032545921327715,-0.7004548652694249,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,0.025488944338824784,-0.008007360976714815,-0.008007360976714815,108.04531476125504
stock_002,t_4,-1,0.999506270763575,1.0346912598372722,0.002,1.001008276941465,0.03035162202651657,-0.4365580291591366,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,-0.012551750728738393,0.016249378919480254,0.016249378919480254,109.80098402128519
stock_002,t_5,-1,1.1634606802940979,1.260974704311862,0.002,1.011498517168477,-0.07779602310592411,-0.27160791270277423,-0.012792085025529336,0.005300878919562366,0.015131681032136354,-0.012732305662044714,-0.02819375229659141,-0.02819375229659141,106.70528227586709
stock_002,t_6,-1,1.0451747493319568,0.9942981494578993,0.002,1.001153977825869,-0.0014590761223560386,-0.4697689522358495,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,0.010822632216090628,-0.03148255483092375,-0.03148255483092375,103.3459273758679
stock_002,t_7,-1,0.9918181492303826,0.6114938207770956,0.002,0.9849980219577648,0.03584944013673267,-0.8752032577285851,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,0.015258529646738732,-0.13465914263836376,-0.1,93.01133463828111
stock_002,t_8,-1,0.5971283015807491,0.5481427683372717,0.002,0.9664947166611628,0.3971237740491901,-0.9664170628350885,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,0.008961987278724073,-0.10775019680763953,-0.1,83.710201174453
stock_002,t_9,-1,0.5287473411123916,0.8748582288083341,0.002,0.9768718597829725,0.48371813901149774,-0.5765003205957399,-0.10690468607020977,0.0050040419315085655,-0.01961676708693138,-0.03371194634769616,-0.1224145074833041,-0.1,75.3391810570077
stock_003,t_0,-1,0.7233654318295492,0.9065907433423029,0.002,0.9873428530862111,0.2605746113649579,-0.546785501789886,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,0.010760688798565022,0.043496311311167546,0.043496311311167546,104.34963113111675
stock_003,t_1,-1,1.3095642088103956,0.8731713686782636,0.002,1.0040221291909446,-0.16202242478832984,-0.5781099521342483,0.042706900053077326,-0.05336544278398632,0.021661967204359332,-0.02068616103348798,0.020315911305066093,0.020315911305066093,106.46958898189288
stock_003,t_2,-1,1.4911375742345905,0.7219992070698842,0.002,1.0022142418890994,-0.2544719825263485,-0.7366598527681137,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,0.00470552223176527,0.07135750527198531,0.07135750527198531,114.0669932389744
stock_003,t_3,-1,1.151332990791516,0.6595476495986109,0.002,0.9917415800560387,-0.07033532019964754,-0.8121116826535093,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,-0.028474688707981203,-0.05637184720258019,-0.05637184720258019,107.6368261252492
stock_003,t_4,-1,0.9530590290146344,1.0834892066337916,0.002,1.0009632442998406,0.06423184717384478,-0.39812439197146965,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,0.008926442950861273,0.03587517416767383,0.03587517416767383,111.49831600934816
stock_003,t_5,-1,0.5283859135301664,1.1993691012903807,0.002,0.9863160191260418,0.4842049961743786,-0.3133824115412186,-0.012792085025529336,0.005300878919562366,0.015131681032136354,-0.016131978086147452,-0.028924307100405264,-0.028924307100405264,108.27330447591574
stock_003,t_6,-1,0.7598940851302841,0.92214544353493,0.002,0.9893311438875424,0.2254982665639354,-0.5325976348781171,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,-0.025652693005210433,-0.07649964551529574,-0.07649964551529574,99.99043506473849
stock_003,t_7,-1,0.514757045801526,1.0005500749355514,0.002,0.9800946903503337,0.5028108946929981,-0.4645413636343733,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,0.01427640272964799,-0.19308309444051838,-0.1,89.99139155826464
stock_003,t_8,-1,0.5726510932457671,1.0891907011455106,0.002,0.9858386885324527,0.4269248059490792,-0.39374725632375185,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,0.004832890433535026,-0.10165382942727157,-0.1,80.99225240243818
stock_003,t_9,-1,0.7364690338214374,1.7063626637127738,0.002,1.0068542775632117,0.24779231937678242,-0.019340417506426122,-0.10690468607020977,0.0050040419315085655,-0.01961676708693138,-0.012279536027857942,-0.11629761686714618,-0.1,72.89302716219437
stock_004,t_0,-1,0.9111887267059218,0.7458706435056389,0.002,0.988413750016398,0.09621973005858533,-0.7095313803462983,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,0.029023576980421285,0.05771207414549676,0.05771207414549676,105.77120741454968
stock_004,t_1,-1,1.0023656153013845,0.9492375142501288,0.002,0.9985079976520889,0.028317670993415638,-0.5084482585184062,0.042706900053077326,-0.05336544278398632,0.021661967204359332,-0.008813048431394849,0.02330495827421708,0.02330495827421708,108.23620098995931
stock_004,t_2,-1,1.5964532245632725,1.272439879895262,0.002,1.0212616197000728,-0.30306251701123044,-0.264059190297763,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,0.0006421534794186932,0.06035101340803604,0.06035101340803604,114.76836540713923
stock_004,t_3,-1,1.452019781850897,1.7528767955521039,0.002,1.0280264158475538,-0.2355443446039268,0.003089440056833259,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,0.0053782689535720185,-0.02683619098377256,-0.02683619098377256,111.68841963417785
stock_004,t_4,-1,0.8023805429878523,1.0773312720362407,0.002,0.9956294394252453,0.18676267129740237,-0.4028778931607196,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,-0.012393318682572272,0.008457870754003631,0.008457870754003631,112.63306585216266
stock_004,t_5,-1,0.6346845920927778,0.932787685890571,0.002,0.9842738567932179,0.35369450150413584,-0.5230277723642046,-0.012792085025529336,0.005300878919562366,0.015131681032136354,0.009422725867998588,-0.007207586691881514,-0.007207586691881514,111.8212532656608
stock_004,t_6,-1,0.4765818340567471,1.1889629882717063,0.002,0.9829589697408356,0.5576744714906146,-0.32065003836323586,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,-0.010669046943294489,-0.06985390412152473,-0.06985390412152473,104.0101021612926
stock_004,t_7,-1,0.6098011124608365,0.7050341310134111,0.002,0.9746760554595408,0.38217116312916,-0.7564905598403289,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,-0.008232766444324184,-0.19544888014600564,-0.1,93.60909194516334
stock_004,t_8,-1,0.5290217256305382,0.9518205394239112,0.002,0.9794168635092518,0.48334875445026504,-0.5061818949884168,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,0.02725285279606682,-0.08467646664360126,-0.08467646664360126,85.68260479353091
stock_004,t_9,-1,0.9360506892727167,1.8051523170783,0.002,1.015736779769575,0.0770529819206738,0.027597908664189763,-0.10690468607020977,0.0050040419315085655,-0.01961676708693138,-0.02081172105024866,-0.12755454801535387,-0.1,77.11434431417783
stock_005,t_0,-1,2.7409741915328136,1.1464044993521643,0.002,1.0343483177156378,-0.6879191419136418,-0.35105014440973037,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,-0.048255606618589804,-0.006140198853621652,-0.006140198853621652,99.38598011463785
stock_005,t_1,-1,1.2173733760367318,0.5678928872207152,0.002,0.9889261933128899,-0.11004724392517795,-0.9368959290387368,0.042706900053077326,-0.05336544278398632,0.021661967204359332,0.03221873990023789,0.06203042300841129,0.06203042300841129,105.55093450225438
stock_005,t_2,-1,1.209664577259517,0.6149620367874304,0.002,0.9911244511126267,-0.10552429595954713,-0.8704864147294598,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,0.05098655905214006,0.11871378406958065,0.1,116.10602795247982
stock_005,t_3,-1,0.9491154903978005,0.6769830920093938,0.002,0.9867299868372421,0.06718405107441125,-0.7903508903684056,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,-0.008105385308986636,-0.04188273814570902,-0.04188273814570902,111.24318958660774
stock_005,t_4,-1,0.9143526899468014,1.1694724152542113,0.002,1.002010414397048,0.09375170160127401,-0.3344350315380987,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,-0.03873676081240371,-0.013528466766063906,-0.013528466766063906,109.73823979333437
stock_005,t_5,-1,0.9941990293432537,1.0357915998811242,0.002,1.0008804431063465,0.03414231748870544,-0.43567158503460884,-0.012792085025529336,0.005300878919562366,0.015131681032136354,-0.006209679523918875,-0.023424486420992825,-0.023424486420992825,107.16767788543176
stock_005,t_6,-1,0.68576717841322,0.6223376382387068,0.002,0.9744553118289982,0.2985785744383649,-0.8605432706459887,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,-0.005724458996813384,-0.06353795097516748,-0.06353795097516748,100.35846322182466
stock_005,t_7,-1,0.6775881431326791,0.8047290025912908,0.002,0.9818060399467005,0.3071215314975593,-0.6461862506208234,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,-0.003798476820445141,-0.1868133753200973,-0.1,90.3226168996422
stock_005,t_8,-1,1.481667895187473,0.9546864503109688,0.002,1.0104038827825594,-0.24993590752506453,-0.5036745121222391,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,-0.022267760838436967,-0.09369821549724233,-0.09369821549724233,81.85954887710466
stock_005,t_9,-1,1.7309371940901375,0.85355224175755,0.002,1.0117094338824544,-0.3606480506703468,-0.5970626738248881,-0.10690468607020977,0.0050040419315085655,-0.01961676708693138,0.011591222849529547,-0.08465751513329182,-0.08465751513329182,74.92952287923673
stock_006,t_0,-1,0.65143577199298,0.756717107198713,0.002,0.9787797319002222,0.33514644812958405,-0.697490675449001,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,0.010490147505721723,0.03858532075176207,0.03858532075176207,103.85853207517621
stock_006,t_1,-1,0.604476589886876,1.6885421802717628,0.002,1.000614196160807,0.3884153432920424,-0.028096138435233953,0.042706900053077326,-0.05336544278398632,0.021661967204359332,-0.02988811239638613,-0.006491556337483301,-0.006491556337483301,103.18432856308189
stock_006,t_2,-1,0.5609086188818554,1.6455184233497449,0.002,0.9975957462735735,0.4416764608118019,-0.04962172505948337,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,0.013983934633897757,0.06548956088820004,0.06548956088820004,109.94182493122187
stock_006,t_3,-1,0.5231541229336061,1.6725779237647362,0.002,0.9959946080474916,0.4912899677642396,-0.0360186699940932,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,0.04105369963891782,-0.0201545790647071,-0.0201545790647071,107.72599372812738
stock_006,t_4,-1,0.7902176554629664,1.2156058662777467,0.002,0.9987938724896277,0.19763816305521223,-0.3021676650298577,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,0.0034392066487411973,0.02332580411787146,0.02332580411787146,110.23878915623273
stock_006,t_5,-1,0.8541838647912315,0.9068230838256386,0.002,0.9923374985700674,0.14221747273177843,-0.546571792198331,-0.012792085025529336,0.005300878919562366,0.015131681032136354,-0.006746503241370121,-0.024957241314610454,-0.024957241314610454,107.48753309303017
stock_006,t_6,-1,1.0571686728957979,0.8438847293825658,0.002,0.9965756470266678,-0.00958312106839479,-0.6065626348089737,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,-0.0028400642881504265,-0.04674455860362088,-0.04674455860362088,102.46307580320438
stock_006,t_7,-1,0.6621710835786053,0.6382694443975582,0.002,0.9741632175947506,0.32350870128164266,-0.8394616282972684,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,0.012305135339371226,-0.16679934794870854,-0.1,92.21676822288394
stock_006,t_8,-1,0.8351302237060546,1.3263740838905498,0.002,1.003068440703032,0.1582793381470128,-0.22943756191834155,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,-0.034613432110144365,-0.12287655695602623,-0.1,82.99509140059556
stock_006,t_9,-1,0.9446495427904433,1.1076933253872923,0.002,1.0013601548023177,0.07054218741681778,-0.37969867359440784,-0.10690468607020977,0.0050040419315085655,-0.01961676708693138,0.0032878140595460448,-0.09396082242592001,-0.09396082242592001,75.1968043552812
stock_007,t_0,-1,1.087504152872826,1.4933639977309854,0.002,1.0145474978334958,-0.02972633552741523,-0.1305399026864909,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,-0.007809278989256202,0.03807521321057389,0.03807521321057389,103.8075213210574
stock_007,t_1,-1,1.1126749107125202,1.0686719199731116,0.002,1.0051955088123188,-0.046018065418412926,-0.4096084878250604,0.042706900053077326,-0.05336544278398632,0.021661967204359332,0.03695650025912091,0.0754681331949932,0.0754681331949932,111.64168116675704
stock_007,t_2,-1,1.5369024927505317,1.1826352454748048,0.002,1.0179254268970717,-0.27599554406551285,-0.32510049707971994,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,-0.0034834546760991575,0.05698517631486738,0.05698517631486738,118.0036020521329
stock_007,t_3,-1,2.133435760874613,1.1499131798006117,0.002,1.0269226047146367,-0.5095064039798948,-0.34850150595449153,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,0.033357752222390395,0.01702743099266748,0.01702743099266748,120.01290024296179
stock_007,t_4,-1,0.9724229213760059,0.7129399448921201,0.002,0.9890103233279828,0.0499106989773449,-0.7471906477923249,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,-0.022074813955640146,0.007050282628415758,0.007050282628415758,120.85902510873053
stock_007,t_5,-1,1.7268353820752236,1.4536379488613003,0.002,1.0276107945708102,-0.35895881781294914,-0.15302616662810387,-0.012792085025529336,0.005300878919562366,0.015131681032136354,0.011745183336055844,-0.0036184416945684236,-0.0036184416945684236,120.42170377311221
stock_007,t_6,-1,1.2479150393029617,1.0646070649115624,0.002,1.0085223990428502,-0.1276896233855595,-0.41278678119240936,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,0.006388005275824576,-0.030864424274222823,-0.030864424274222823,116.70495721603409
stock_007,t_7,-1,1.853660737121152,0.7447472832184019,0.002,1.0096735637621868,-0.409419672027276,-0.7107884196454033,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,-0.017380944957295648,-0.12839036490130964,-0.1,105.03446149443069
stock_007,t_8,-1,1.0101825434419118,1.0720890805773253,0.002,1.0023922062205943,0.02278669197032855,-0.4069459632707711,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,0.0035479222927388087,-0.08092069599400545,-0.08092069599400545,96.53499976694579
stock_007,t_9,-1,0.861833173455661,1.0397895425600376,0.002,0.9967097430528793,0.13586981566182887,-0.4324587129867473,-0.10690468607020977,0.0050040419315085655,-0.01961676708693138,0.02425037673663201,-0.07113922534538224,-0.07113922534538224,89.66757466480861
stock_008,t_0,-1,0.9271253022245322,1.115122954952033,0.002,1.000998943581606,0.08387458569692391,-0.37412346327512225,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,-0.006475834085732014,0.03193561551761268,0.03193561551761268,103.19356155176126
stock_008,t_1,-1,1.5411679050115352,1.0875221834117836,0.002,1.0154932717357201,-0.2779688423214546,-0.39502583015160364,0.042706900053077326,-0.05336544278398632,0.021661967204359332,-0.03383925298339527,0.017806210450212266,0.017806210450212266,105.03104782585886
stock_008,t_2,-1,1.5602004694586842,0.5657497278132104,0.002,0.9962563253047603,-0.2867077951767776,-0.9400492986307989,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,-0.0003512565295489182,0.06963900724600332,0.06963900724600332,112.34530572645917
stock_008,t_3,-1,1.232611262076792,0.6055619934059641,0.002,0.9912260967683687,-0.1189040462016269,-0.8833330133957513,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,-0.018048461895850253,-0.04300937148484807,-0.04300937148484807,107.51340473789107
stock_008,t_4,-1,0.7189079772284858,0.6178728084855745,0.002,0.9756551628749339,0.26497560463128866,-0.8665481936182768,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,-0.006846818773277648,0.012040694940368905,0.012040694940368905,108.80794084634041
stock_008,t_5,-1,0.7283913570626674,1.0680134947594813,0.002,0.992466507374638,0.2556447593544665,-0.4101224864153656,-0.012792085025529336,0.005300878919562366,0.015131681032136354,-0.0016317553937024195,-0.017178172073814228,-0.017178172073814228,106.93881931548458
stock_008,t_6,-1,0.5184025432809403,1.047589619403517,0.002,0.981684660902056,0.4977862982902712,-0.4262257348244067,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,-0.03411304432031034,-0.09271762548532902,-0.09271762548532902,97.0237059163482
stock_008,t_7,-1,0.577369627399581,0.9326845347823304,0.002,0.9814311738997807,0.4210821022309923,-0.523120004264961,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,-0.032313166786413564,-0.2299984556503143,-0.1,87.32133532471339
stock_008,t_8,-1,1.030870676212693,1.147708360517147,0.002,1.0050451295840792,0.008352521545753885,-0.35010213496546555,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,0.009641336710510505,-0.07285295992445331,-0.07285295992445331,80.9597175817523
stock_008,t_9,-1,1.5941646492658537,1.0236102662801876,0.002,1.0146905716902803,-0.3020411061399516,-0.4455378970674,-0.10690468607020977,0.0050040419315085655,-0.01961676708693138,-0.010454373923393608,-0.10970096415333586,-0.1,72.86374582357708
stock_009,t_0,-1,0.7677054524507022,0.940819665679699,0.002,0.9902394116870716,0.21821659113603148,-0.5158771682911933,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,-0.05129488683641134,-0.017501001105663043,-0.017501001105663043,98.2498998894337
stock_009,t_1,-1,0.9219287062774301,1.0321811082785373,0.002,0.9985116028205899,0.08787661704772123,-0.4385837637536108,0.042706900053077326,-0.05336544278398632,0.021661967204359332,0.015696880732162702,0.046150054269754034,0.046150054269754034,102.78413810132896
stock_009,t_2,-1,0.6408158704129745,1.0487029821558633,0.002,0.9880762308565225,0.3468493392844939,-0.42533984263352304,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,0.005447395105484797,0.06335224770033605,0.06335224770033605,109.29574427798991
stock_009,t_3,-1,0.8305671240324352,2.187578934408266,0.002,1.0179144668003195,0.16218032904354882,0.18785138269820917,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,-0.014277496480729679,-0.06514631738153714,-0.06514631738153714,102.17552903280465
stock_009,t_4,-1,1.705777113470639,1.1078694774945996,0.002,1.0190937871964438,-0.350222803849748,-0.379566056403315,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,-0.02633660422116483,0.02122638846467429,0.02122638846467429,104.34434650363858
stock_009,t_5,-1,1.1881031315559827,0.6792396264776904,0.002,0.9935673017629102,-0.09271891611161442,-0.7875756065488022,-0.012792085025529336,0.005300878919562366,0.015131681032136354,0.016716157926286744,-0.006402474091298689,-0.006402474091298689,103.67628452857554
stock_009,t_6,-1,0.8757104579635983,0.9293998357702649,0.002,0.9938219197252844,0.12449647632600516,-0.5260623433563502,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,0.006987012451208592,-0.0403521882530724,-0.0403521882530724,99.49271957789935
stock_009,t_7,-1,1.388582805958826,0.782298722939702,0.002,1.002482951507188,-0.20373796803835265,-0.6697625230215007,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,0.04765204565368147,-0.08466791249466454,-0.08466791249466454,91.06887870282156
stock_009,t_8,-1,0.9331731883157315,0.47306795227256837,0.002,0.975469578740339,0.07924510275149324,-1.089262542907979,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,0.008403771974498748,-0.09332081006351632,-0.09332081006351632,82.57025717069814
stock_009,t_9,-1,0.8907043172317947,0.5223576435878811,0.002,0.9770456336117637,0.11240884622080458,-1.0066019224635454,-0.10690468607020977,0.0050040419315085655,-0.01961676708693138,0.007754062825240297,-0.07438791987010836,-0.07438791987010836,76.42802749663001
stock_010,t_0,-1,0.8118978699496024,0.7722531649561565,0.002,0.9859952928553017,0.1783670745303948,-0.6805413359282998,0.04669266461095116,-0.0019694700268556107,0.027163946825781497,-0.0033385586021713026,0.025862711646129695,0.025862711646129695,102.58627116461297
stock_010,t_1,-1,0.8430928248515147,0.5278187056403149,0.002,0.975709581121213,0.15152288874222358,-0.9979280139159332,0.042706900053077326,-0.05336544278398632,0.021661967204359332,0.01633551734401582,0.03030187894639356,0.03030187894639356,105.69482793500498
stock_010,t_2,-1,0.5323704076390825,1.4273769105982572,0.002,0.9917626796387722,0.478856033190427,-0.16823074806345906,0.05074064099071106,-0.00445171756252935,-0.01719403135024716,0.012501704024963074,0.06558521104390128,0.06558521104390128,112.62684553137112
stock_010,t_3,-1,0.44025397448880565,0.8484933813840488,0.002,0.9704591050432737,0.6141272947389926,-0.6020203575886767,-0.04296709986596384,-0.042428834075939954,-0.01198216402290121,0.0250345001713039,-0.03350651153115776,-0.03350651153115776,108.8531128328563
stock_010,t_4,-1,1.1836713059707333,2.230450733665008,0.002,1.0291247371746237,-0.09005806992045623,0.20403787559827596,0.026020670680399635,-0.048829366046715485,-0.005122511185791658,-0.010426458372745695,0.021704349663857335,0.021704349663857335,111.21569885577993
stock_010,t_5,-1,0.7114972286291505,1.2906324339016233,0.002,0.9974424580151354,0.2723532346777934,-0.2522196141999103,-0.012792085025529336,0.005300878919562366,0.015131681032136354,-0.008708149458879247,-0.021840313421625228,-0.021840313421625228,108.78671313536462
stock_010,t_6,-1,0.9132518876399619,1.8927565122433547,0.002,1.0164187207677806,0.09460940500918064,0.06712055500955033,-0.037248009884686455,-0.03541250097961271,0.01504114583530005,-0.009582063418239603,-0.047782423567501515,-0.047782423567501515,103.58862032981435
stock_010,t_7,-1,0.6581082476863733,1.2437704333900133,0.002,0.993992847615596,0.32789072593013535,-0.28306503653118753,-0.17031672324598182,-0.10509399928820803,-0.022407965328680203,0.015816034423579782,-0.17959400650541027,-0.1,93.22975829683291
stock_010,t_8,-1,1.0190583457789661,1.2626485696201055,0.002,1.0075627169389436,0.016558144537757086,-0.27050156383825563,-0.07542044775629261,-0.05833634740972804,0.023439123981979025,0.029967488805934642,-0.05132960381248637,-0.05132960381248637,88.44431173992261
