stock_id,t,state,characteristic_1,characteristic_2,characteristic_3,mu,alpha,epsilon_variance,beta_mkt,beta_smb,beta_hml,MKT,SMB,HML,epsilon,raw_return,return,price
stock_001,t_3,-1,-1.4125816050166944,-1.423812617121377,-0.09882993545391698,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.7174836789966611,-0.31190630856068846,-0.04941496772695849,-5.856%,-2.012%,-0.414%,0.338%,-3.196%,-3.196%,88.2354215995293
stock_001,t_4,-1,-1.5378935997248506,-1.4972614319227993,-0.13714373168494579,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.6924212800550298,-0.3486307159613996,-0.06857186584247289,-3.961%,-2.299%,-0.219%,1.125%,-0.781%,-0.781%,87.54618473028277
stock_001,t_5,-1,-1.6513812185564953,-1.4940015819026846,-0.16730756600737817,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.6697237562887008,-0.3470007909513423,-0.08365378300368909,-5.365%,-0.646%,0.407%,-0.569%,-3.952%,-3.952%,84.08671764279933
stock_001,t_6,-1,-1.6526481449380608,-1.4922562287023904,-0.13195804734299918,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.6694703710123878,-0.34612811435119517,-0.06597902367149959,-6.248%,-1.973%,0.394%,-4.038%,-7.543%,-7.543%,77.74376005579533
stock_001,t_7,-1,-1.6142981876713725,-1.5258756777271194,-0.1611706294955987,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.6771403624657255,-0.3629378388635597,-0.08058531474779936,-10.523%,-4.203%,-0.796%,2.471%,-3.045%,-3.045%,75.37655474759026
stock_001,t_8,-1,-1.634076914640776,-1.6430592565601094,-0.2415876575175244,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.6731846170718447,-0.4215296282800547,-0.1207938287587622,-7.564%,-2.742%,0.650%,0.911%,-3.084%,-3.084%,73.05213029763846
stock_001,t_9,-1,-1.7215119712577687,-1.6778233264201603,-0.18304552378298464,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.6556976057484463,-0.4389116632100801,-0.09152276189149232,-8.586%,-0.750%,-0.714%,-1.815%,-7.030%,-7.030%,67.9162482128198
stock_002,t_0,-1,-0.9593287433216036,-0.8976897532423633,0.8529536978671638,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.8081342513356793,-0.04884487662118164,0.4264768489335819,-0.534%,-0.265%,0.929%,-0.702%,-0.704%,-0.704%,99.2961823816244
stock_002,t_1,-1,-1.2249395214227279,-1.089247405499511,0.9484028428130639,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7550120957154545,-0.14462370274975545,0.47420142140653193,-1.916%,-2.082%,0.723%,-3.752%,-4.534%,-4.534%,94.79381761602677
stock_002,t_2,-1,-1.388536942396831,-1.315012136869317,1.0461198632744577,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7222926115206338,-0.2575060684346585,0.5230599316372289,-2.425%,-0.693%,-0.547%,-2.564%,-4.403%,-4.403%,90.61981071859404
stock_002,t_3,-1,-1.4321305243104965,-1.508397114356597,1.156043329741149,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7135738951379007,-0.3541985571782985,0.5780216648705745,-5.856%,-2.012%,-0.414%,-1.345%,-5.030%,-5.030%,86.06178255971386
stock_002,t_4,-1,-1.496620704661886,-1.5661071216735958,1.1146646930684396,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.7006758590676228,-0.38305356083679787,0.5573323465342198,-3.961%,-2.299%,-0.219%,3.071%,1.074%,1.074%,86.98620816475706
stock_002,t_5,-1,-1.548475687567394,-1.5997391916316654,1.188492623175768,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.6903048624865211,-0.3998695958158327,0.594246311587884,-5.365%,-0.646%,0.407%,-1.599%,-4.782%,-4.782%,82.82621719664044
stock_002,t_6,-1,-1.5851980681873996,-1.4937237410813278,1.2081588674158676,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.68296038636252,-0.34686187054066386,0.6040794337079338,-6.248%,-1.973%,0.394%,1.601%,-1.724%,-1.724%,81.39846737223304
stock_002,t_7,-1,-1.6717885938791217,-1.5101638936054844,1.2485030648586197,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.6656422812241756,-0.3550819468027422,0.6242515324293099,-10.523%,-4.203%,-0.796%,-1.346%,-7.335%,-7.335%,75.42779685657425
stock_002,t_8,-1,-1.5851113315070031,-1.4814998560886903,1.2829392557070736,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.6829777336985994,-0.3407499280443451,0.6414696278535368,-7.564%,-2.742%,0.650%,0.620%,-3.175%,-3.175%,73.03263755174113
stock_002,t_9,-1,-1.5225241920063786,-1.5843006897170198,1.245525424244613,"(-0.5,-0.5,0.5)",0.020%,2.500%,0.6954951615987243,-0.39215034485850986,0.6227627121223065,-8.586%,-0.750%,-0.714%,-0.353%,-6.456%,-6.456%,68.31774012673004
stock_003,t_0,-1,-0.9605945564843315,-0.07338858818934607,-0.9576011688533785,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.8078810887031337,0.36330570590532696,-0.47880058442668927,-0.534%,-0.265%,0.929%,2.183%,1.231%,1.231%,101.23060231233869
stock_003,t_1,-1,-1.1662774049059514,-0.11103594414900135,-1.2606891374248557,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.7667445190188097,0.34448202792549937,-0.6303445687124278,-1.916%,-2.082%,0.723%,-1.337%,-3.959%,-3.959%,97.22323758204813
stock_003,t_2,-1,-1.399015058061321,-0.10336253284983918,-1.3191603452524934,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.7201969883877357,0.3483187335750804,-0.6595801726262467,-2.425%,-0.693%,-0.547%,-3.931%,-5.539%,-5.539%,91.83850486510089
stock_003,t_3,-1,-1.3695559342383516,0.0576461016080443,-1.382589658417561,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.7260888131523296,0.42882305080402217,-0.6912948292087805,-5.856%,-2.012%,-0.414%,-3.455%,-8.263%,-8.263%,84.2498331656326
stock_003,t_4,-1,-1.5295836444568405,-0.14045281079864974,-1.4326205902307845,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.6940832711086319,0.3297735946006751,-0.7163102951153922,-3.961%,-2.299%,-0.219%,-1.330%,-4.660%,-4.660%,80.32385146078121
stock_003,t_5,-1,-1.623005834615566,-0.16621576262990345,-1.5179291915935984,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.6753988330768868,0.3168921186850483,-0.7589645957967992,-5.365%,-0.646%,0.407%,-3.123%,-7.239%,-7.239%,74.50889262085127
stock_003,t_6,-1,-1.6434012456851013,-0.09408143186217864,-1.5272310604891186,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.6713197508629798,0.3529592840689107,-0.7636155302445593,-6.248%,-1.973%,0.394%,1.026%,-4.146%,-4.146%,71.41974550999981
stock_003,t_7,-1,-1.6577288999176372,-0.17329215587996483,-1.6431811660001887,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.6684542200164725,0.3133539220600176,-0.8215905830000944,-10.523%,-4.203%,-0.796%,-1.164%,-8.842%,-8.842%,65.10503455515295
stock_003,t_8,-1,-1.6867022594908643,-0.16586685437107637,-1.5119919630853298,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.6626595481018271,0.3170665728144618,-0.7559959815426649,-7.564%,-2.742%,0.650%,5.937%,-0.417%,-0.417%,64.83373768788073
stock_003,t_9,-1,-1.6685399973806887,-0.0988490846798162,-1.5627525119178136,"(-0.5,0.0,-0.5)",0.020%,2.500%,0.6662920005238622,0.3505754576600919,-0.7813762559589068,-8.586%,-0.750%,-0.714%,-4.344%,-9.750%,-9.750%,58.51236548757689
stock_004,t_0,-1,-0.9760966259850214,-0.10790700573394231,-0.0935135638721452,"(-0.5,0.0,0.0)",0.020%,2.500%,0.8047806748029958,0.3460464971330289,-0.0467567819360726,-0.534%,-0.265%,0.929%,0.509%,-0.035%,-0.035%,99.96452485131428
stock_004,t_1,-1,-1.0867546229441543,-0.16942275448052568,-0.060474464292713685,"(-0.5,0.0,0.0)",0.020%,2.500%,0.7826490754111691,0.3152886227597372,-0.030237232146356843,-1.916%,-2.082%,0.723%,-2.820%,-4.978%,-4.978%,94.98870041512365
stock_004,t_2,-1,-1.340566135598922,-0.10423040963988706,-0.06621134382391211,"(-0.5,0.0,0.0)",0.020%,2.500%,0.7318867728802156,0.3478847951800565,-0.033105671911956056,-2.425%,-0.693%,-0.547%,-1.234%,-3.211%,-3.211%,91.9381446070179
stock_004,t_3,-1,-1.460766261998785,-0.12019551783405263,-0.1323246352113063,"(-0.5,0.0,0.0)",0.020%,2.500%,0.707846747600243,0.33990224108297373,-0.06616231760565315,-5.856%,-2.012%,-0.414%,0.354%,-4.428%,-4.428%,87.86732979834656
stock_004,t_4,-1,-1.5027337382102854,-0.15542609541258104,-0.20954735871338398,"(-0.5,0.0,0.0)",0.020%,2.500%,0.6994532523579429,0.3222869522937095,-0.10477367935669199,-3.961%,-2.299%,-0.219%,-5.813%,-9.282%,-9.282%,79.71172143299162
stock_004,t_5,-1,-1.6334531842958628,-0.1406716869548505,-0.09146030777907348,"(-0.5,0.0,0.0)",0.020%,2.500%,0.6733093631408273,0.32966415652257475,-0.04573015388953674,-5.365%,-0.646%,0.407%,0.592%,-3.232%,-3.232%,77.13574973966101
stock_004,t_6,-1,-1.6321450729779048,-0.14855489608724579,-0.0922996316802452,"(-0.5,0.0,0.0)",0.020%,2.500%,0.673570985404419,0.3257225519563771,-0.0461498158401226,-6.248%,-1.973%,0.394%,4.757%,-0.092%,-0.092%,77.06503411639143
stock_004,t_7,-1,-1.5625341929332288,-0.1333977323748784,-0.13465039444218363,"(-0.5,0.0,0.0)",0.020%,2.500%,0.6874931614133541,0.3333011338125608,-0.06732519722109181,-10.523%,-4.203%,-0.796%,-1.134%,-9.695%,-9.695%,69.59320050401733
stock_004,t_8,-1,-1.5292699028030055,-0.11098313973597415,-0.04537739686765985,"(-0.5,0.0,0.0)",0.020%,2.500%,0.6941460194393989,0.34450843013201293,-0.022688698433829924,-7.564%,-2.742%,0.650%,0.650%,-5.541%,-5.541%,65.73730594686224
stock_004,t_9,-1,-1.5630313705886392,-0.1956071827316132,-0.1615848599187188,"(-0.5,0.0,0.0)",0.020%,2.500%,0.6873937258822722,0.3021964086341934,-0.0807924299593594,-8.586%,-0.750%,-0.714%,2.562%,-3.489%,-3.489%,63.44383307806359
stock_005,t_0,-1,-0.8059443240661249,0.05341994324699782,0.7642288472030438,"(-0.5,0.0,0.5)",0.020%,2.500%,0.838811135186775,0.42670997162349894,0.3821144236015219,-0.534%,-0.265%,0.929%,-0.410%,-0.596%,-0.596%,99.40435668073897
stock_005,t_1,-1,-1.1268550499111405,0.07240962064508072,0.8803260097593693,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7746289900177719,0.4362048103225404,0.4401630048796846,-1.916%,-2.082%,0.723%,-1.452%,-3.507%,-3.507%,95.91858722613664
stock_005,t_2,-1,-1.3661394035795908,0.03566586110064513,0.9985355989720146,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7267721192840818,0.4178329305503226,0.4992677994860073,-2.425%,-0.693%,-0.547%,-5.689%,-7.995%,-7.995%,88.25025987060847
stock_005,t_3,-1,-1.4682979243299383,-0.03662376419605142,1.1193026122597454,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7063404151340122,0.3816881179019743,0.5596513061298727,-5.856%,-2.012%,-0.414%,1.602%,-3.513%,-3.513%,85.14985274164107
stock_005,t_4,-1,-1.449944739135637,-0.06837035231332869,1.216183025565446,"(-0.5,0.0,0.5)",0.020%,2.500%,0.7100110521728726,0.3658148238433357,0.608091512782723,-3.961%,-2.299%,-0.219%,-0.283%,-4.049%,-4.049%,81.70187451307352
stock_005,t_5,-1,-1.6454744065000255,-0.09736383311947074,1.1899251503999675,"(-0.5,0.0,0.5)",0.020%,2.500%,0.6709051186999948,0.35131808344026466,0.5949625751999837,-5.365%,-0.646%,0.407%,-2.532%,-6.096%,-6.096%,76.7214362795531
stock_005,t_6,-1,-1.7226871478504344,-0.16597563354338102,1.20340394131793,"(-0.5,0.0,0.5)",0.020%,2.500%,0.6554625704299131,0.3170121832283095,0.601701970658965,-6.248%,-1.973%,0.394%,0.316%,-4.147%,-4.147%,73.54005874831503
stock_005,t_7,-1,-1.6447924935614218,-0.2374677248675715,1.2340504514123194,"(-0.5,0.0,0.5)",0.020%,2.500%,0.6710415012877156,0.28126613756621427,0.6170252257061597,-10.523%,-4.203%,-0.796%,-1.459%,-10.174%,-10.000%,66.18605287348353
stock_005,t_8,-1,-1.6781652868149388,-0.22401440682563914,1.3122982629362838,"(-0.5,0.0,0.5)",0.020%,2.500%,0.6643669426370122,0.28799279658718047,0.6561491314681419,-7.564%,-2.742%,0.650%,-1.321%,-6.690%,-6.690%,61.75828177931276
stock_005,t_9,-1,-1.6385205102094746,-0.11536547799010081,1.2937235301535903,"(-0.5,0.0,0.5)",0.020%,2.500%,0.6722958979581051,0.34231726100494964,0.6468617650767952,-8.586%,-0.750%,-0.714%,1.516%,-4.956%,-4.956%,58.697767988128426
stock_006,t_0,-1,-0.9467565567002421,0.76156847098717,-0.8604501925237267,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.8106486886599515,0.780784235493585,-0.43022509626186334,-0.534%,-0.265%,0.929%,-3.346%,-4.365%,-4.365%,95.63514497492753
stock_006,t_1,-1,-1.184797360347935,0.8799562218076584,-1.1038632382427498,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.763040527930413,0.8399781109038292,-0.5519316191213749,-1.916%,-2.082%,0.723%,2.618%,-0.971%,-0.971%,94.70617423484413
stock_006,t_2,-1,-1.3364245844178235,1.1730199864270132,-1.1549004281808872,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.7327150831164353,0.9865099932135066,-0.5774502140904436,-2.425%,-0.693%,-0.547%,-3.494%,-5.619%,-5.619%,89.38492312127151
stock_006,t_3,-1,-1.4998705809051145,1.195219989484608,-1.3884917984277971,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.700025883818977,0.997609994742304,-0.6942458992138986,-5.856%,-2.012%,-0.414%,-1.657%,-7.455%,-7.455%,82.72101698718045
stock_006,t_4,-1,-1.5903582984261337,1.2458292933804156,-1.380168451724774,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.6819283403147732,1.0229146466902077,-0.690084225862387,-3.961%,-2.299%,-0.219%,4.807%,-0.074%,-0.074%,82.66000897624578
stock_006,t_5,-1,-1.6574779242416036,1.2205402542932025,-1.5759468354054225,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.6685044151516792,1.0102701271466012,-0.7879734177027112,-5.365%,-0.646%,0.407%,2.818%,-1.721%,-1.721%,81.23761460312473
stock_006,t_6,-1,-1.6671206059897368,1.1796063005790078,-1.6061318086554892,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.6665758788020526,0.9898031502895039,-0.8030659043277446,-6.248%,-1.973%,0.394%,0.244%,-6.170%,-6.170%,76.22540762094344
stock_006,t_7,-1,-1.7162400405833842,1.2110883421212018,-1.6994493791074659,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.6567519918833231,1.0055441710606008,-0.8497246895537329,-10.523%,-4.203%,-0.796%,-2.351%,-12.792%,-10.000%,68.6028668588491
stock_006,t_8,-1,-1.7835787411026591,1.3649622491004791,-1.7318874512962947,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.6432842517794681,1.0824811245502395,-0.8659437256481474,-7.564%,-2.742%,0.650%,-1.323%,-9.700%,-9.700%,61.94850070209526
stock_006,t_9,-1,-1.8051333164240069,1.4474402736145904,-1.5014228131881673,"(-0.5,0.5,-0.5)",0.020%,2.500%,0.6389733367151986,1.1237201368072953,-0.7507114065940836,-8.586%,-0.750%,-0.714%,0.183%,-5.590%,-5.590%,58.48560552515259
stock_007,t_0,-1,-0.9752939977295204,0.752905062592718,-0.029506666943569432,"(-0.5,0.5,0.0)",0.020%,2.500%,0.8049412004540959,0.776452531296359,-0.014753333471784716,-0.534%,-0.265%,0.929%,0.094%,-0.535%,-0.535%,99.46496887814752
stock_007,t_1,-1,-1.110219239859853,0.8801768659795723,-0.08389600426984671,"(-0.5,0.5,0.0)",0.020%,2.500%,0.7779561520280294,0.8400884329897862,-0.041948002134923355,-1.916%,-2.082%,0.723%,-0.227%,-3.477%,-3.477%,96.00640901036672
stock_007,t_2,-1,-1.2550022513452,1.048200927354719,-0.1271017670492063,"(-0.5,0.5,0.0)",0.020%,2.500%,0.7489995497309601,0.9241004636773595,-0.06355088352460316,-2.425%,-0.693%,-0.547%,-0.077%,-2.479%,-2.479%,93.62642733270236
stock_007,t_3,-1,-1.4037808412453423,1.0488368542783686,-0.14690657322046402,"(-0.5,0.5,0.0)",0.020%,2.500%,0.7192438317509315,0.9244184271391843,-0.07345328661023201,-5.856%,-2.012%,-0.414%,-0.536%,-6.557%,-6.557%,87.48751898649785
stock_007,t_4,-1,-1.5084407962100101,1.145674148658515,-0.1788089057224426,"(-0.5,0.5,0.0)",0.020%,2.500%,0.698311840757998,0.9728370743292575,-0.0894044528612213,-3.961%,-2.299%,-0.219%,-3.605%,-8.567%,-8.567%,79.99204858627121
stock_007,t_5,-1,-1.5321942061837983,1.2554511456972244,-0.15690002905947975,"(-0.5,0.5,0.0)",0.020%,2.500%,0.6935611587632403,1.0277255728486123,-0.07845001452973988,-5.365%,-0.646%,0.407%,-1.291%,-5.688%,-5.688%,75.44246597329665
stock_007,t_6,-1,-1.554820849515517,1.269232565557868,-0.15197995530317698,"(-0.5,0.5,0.0)",0.020%,2.500%,0.6890358300968966,1.034616282778934,-0.07598997765158849,-6.248%,-1.973%,0.394%,2.287%,-4.069%,-4.069%,72.37250904130889
stock_007,t_7,-1,-1.6339270341976568,1.2939908233130129,-0.1546241668518744,"(-0.5,0.5,0.0)",0.020%,2.500%,0.6732145931604686,1.0469954116565066,-0.0773120834259372,-10.523%,-4.203%,-0.796%,-3.421%,-14.824%,-10.000%,65.135258137178
stock_007,t_8,-1,-1.5164624736926413,1.385495329301973,-0.1273549153003283,"(-0.5,0.5,0.0)",0.020%,2.500%,0.6967075052614717,1.0927476646509864,-0.06367745765016415,-7.564%,-2.742%,0.650%,-0.474%,-8.762%,-8.762%,59.428430934353074
stock_007,t_9,-1,-1.611484040481903,1.2838272757272775,-0.061312117759881476,"(-0.5,0.5,0.0)",0.020%,2.500%,0.6777031919036194,1.0419136378636389,-0.030656058879940738,-8.586%,-0.750%,-0.714%,-2.049%,-8.608%,-8.608%,54.3128122205237
stock_008,t_0,-1,-0.8892350464911716,0.8038086042034965,0.6703248407815483,"(-0.5,0.5,0.5)",0.020%,2.500%,0.8221529907017657,0.8019043021017482,0.33516242039077415,-0.534%,-0.265%,0.929%,0.278%,-0.041%,-0.041%,99.95859600570165
stock_008,t_1,-1,-1.1023564713257707,0.9997408130251344,0.8190853054431376,"(-0.5,0.5,0.5)",0.020%,2.500%,0.7795287057348459,0.8998704065125672,0.4095426527215688,-1.916%,-2.082%,0.723%,-0.972%,-4.023%,-4.023%,95.93740624137516
stock_008,t_2,-1,-1.324823194808748,1.1156545607277286,0.9855534564394139,"(-0.5,0.5,0.5)",0.020%,2.500%,0.7350353610382503,0.9578272803638643,0.49277672821970697,-2.425%,-0.693%,-0.547%,3.693%,0.998%,0.998%,96.89461037094429
stock_008,t_3,-1,-1.4586653477738996,1.168966168389066,1.075491103993206,"(-0.5,0.5,0.5)",0.020%,2.500%,0.70826693044522,0.984483084194533,0.537745551996603,-5.856%,-2.012%,-0.414%,1.266%,-5.064%,-5.064%,91.98783922072441
stock_008,t_4,-1,-1.5189787253268867,1.2981175278324821,0.995069711139706,"(-0.5,0.5,0.5)",0.020%,2.500%,0.6962042549346226,1.049058763916241,0.497534855569853,-3.961%,-2.299%,-0.219%,-3.280%,-8.538%,-8.538%,84.13436858822124
stock_008,t_5,-1,-1.5815471873330575,1.3043671383734603,1.1145549516220348,"(-0.5,0.5,0.5)",0.020%,2.500%,0.6836905625333884,1.05218356918673,0.5572774758110174,-5.365%,-0.646%,0.407%,1.678%,-2.422%,-2.422%,82.09625294648005
stock_008,t_6,-1,-1.6303205466457649,1.1924353329940343,1.194140447577169,"(-0.5,0.5,0.5)",0.020%,2.500%,0.673935890670847,0.9962176664970172,0.5970702237885845,-6.248%,-1.973%,0.394%,-1.937%,-7.857%,-7.857%,75.64598995500737
stock_008,t_7,-1,-1.5360673424698963,1.133051282151154,1.278020971747051,"(-0.5,0.5,0.5)",0.020%,2.500%,0.6927865315060207,0.966525641075577,0.6390104858735255,-10.523%,-4.203%,-0.796%,-1.442%,-13.284%,-10.000%,68.08139095950663
stock_008,t_8,-1,-1.598155285992806,1.1828038726485193,1.2175397209933463,"(-0.5,0.5,0.5)",0.020%,2.500%,0.6803689428014388,0.9914019363242597,0.6087698604966731,-7.564%,-2.742%,0.650%,0.785%,-6.665%,-6.665%,63.54399898410077
stock_008,t_9,-1,-1.6388683062366767,1.296825192903475,1.2763601331649375,"(-0.5,0.5,0.5)",0.020%,2.500%,0.6722263387526646,1.0484125964517377,0.6381800665824687,-8.586%,-0.750%,-0.714%,-1.229%,-8.224%,-8.224%,58.31839309113852
stock_009,t_0,-1,0.023938696324596637,-0.8043552866613384,-0.8486547992642254,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.0047877392649194,-0.0021776433306691656,-0.4243273996321127,-0.534%,-0.265%,0.929%,2.232%,1.322%,1.322%,101.3223302376427
stock_009,t_1,-1,0.040196224181055326,-1.046491346805572,-1.0519463289139228,"(0.0,-0.5,-0.5)",0.020%,2.500%,1.008039244836211,-0.12324567340278603,-0.5259731644569614,-1.916%,-2.082%,0.723%,-1.936%,-3.971%,-3.971%,97.29905307862529
stock_009,t_2,-1,-0.07166671149439655,-1.2262266264720696,-1.2756105431920666,"(0.0,-0.5,-0.5)",0.020%,2.500%,0.9856666577011207,-0.21311331323603477,-0.6378052715960333,-2.425%,-0.693%,-0.547%,-1.547%,-3.422%,-3.422%,93.96991642014896
stock_009,t_3,-1,-0.06720832639566658,-1.4177455245937374,-1.3322058325297836,"(0.0,-0.5,-0.5)",0.020%,2.500%,0.9865583347208667,-0.30887276229686866,-0.6661029162648918,-5.856%,-2.012%,-0.414%,-1.641%,-6.501%,-6.501%,87.86110544302765
stock_009,t_4,-1,-0.13512447560749286,-1.4012597653778902,-1.3708816518204838,"(0.0,-0.5,-0.5)",0.020%,2.500%,0.9729751048785015,-0.3006298826889451,-0.6854408259102419,-3.961%,-2.299%,-0.219%,-1.414%,-4.407%,-4.407%,83.98934773443365
stock_009,t_5,-1,-0.05859213968606228,-1.4169723660273101,-1.535395489022509,"(0.0,-0.5,-0.5)",0.020%,2.500%,0.9882815720627875,-0.30848618301365505,-0.7676977445112545,-5.365%,-0.646%,0.407%,2.748%,-2.647%,-2.647%,81.76598363002509
stock_009,t_6,-1,-0.12210208116983252,-1.5413524694734404,-1.5791038584066075,"(0.0,-0.5,-0.5)",0.020%,2.500%,0.9755795837660335,-0.3706762347367202,-0.7895519292033037,-6.248%,-1.973%,0.394%,1.572%,-4.083%,-4.083%,78.42741845868179
stock_009,t_7,-1,-0.06869264676378783,-1.5136270765038746,-1.61835333367902,"(0.0,-0.5,-0.5)",0.020%,2.500%,0.9862614706472425,-0.3568135382519373,-0.80917666683951,-10.523%,-4.203%,-0.796%,4.275%,-3.940%,-3.940%,75.33733627618982
stock_009,t_8,-1,-0.18547326238288603,-1.531890674154943,-1.6749232758542307,"(0.0,-0.5,-0.5)",0.020%,2.500%,0.9629053475234228,-0.36594533707747146,-0.8374616379271154,-7.564%,-2.742%,0.650%,5.669%,-1.136%,-1.136%,74.48178919998875
