stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
stock_018,101.43989463920529,103.47840226046276,108.88809207451581,111.07686377268772,113.64644471049307,112.72499132937429,107.59260196223609,101.12683637088051,97.8137438929601,95.85426011800588
stock_019,105.69412958796191,107.93178271241237,114.77651898120466,114.21686805470297,121.84586515732002,125.95621527275401,126.10270132330984,116.96750501839577,116.98968049898622,117.56642423716742
stock_020,101.03177408066092,106.36052960554855,110.71204204759748,113.8784942668654,119.72791084706947,123.9325156525491,126.18772882697905,118.04787176262819,120.18184798352202,118.19188495458717
stock_021,104.16518748688428,108.82946033477135,114.04901886914246,113.08985153967201,115.38096289566117,116.21704910903969,112.86457433640103,107.0645838101247,109.87804236968626,112.46286328899878
stock_022,101.7895390956927,109.60214558885963,119.60280989367578,119.5593188098125,126.09622480591727,125.003788648172,127.65047410331714,117.5093165955952,117.43278482220042,112.80230393606234
stock_023,104.23260406918405,110.01931822204344,115.75975820165374,112.95575649932418,112.61755980997975,114.58567887145897,114.34518181769437,103.31212714270157,103.61926724409044,101.8748516806806
stock_024,102.12484992697328,104.40114883298415,111.69296547452186,112.65466734868318,116.28627514419638,121.31620931610016,119.68698004228318,113.29129970407608,112.74015791870774,110.39541592465076
stock_025,103.73095692671566,104.41575942053731,111.48059026614368,113.06587179740797,109.91688905770384,115.76248757008749,110.31287049912193,102.73243843282054,104.30250054636328,103.00583968642405
stock_026,100.21731602726507,101.28543243177893,108.52791910980953,104.81790804980167,110.91903807829341,113.39155477494398,111.80783971823428,103.11909002499935,98.78475257385413,99.58480386790127
stock_027,104.76585601075638,103.88038200802754,108.5363456168206,107.75852143811889,115.01027338065308,114.87219209768578,120.526957091284,112.872139250653,107.9287486914673,105.47671318586714
stock_028,101.20447341364552,100.36880570348227,105.92377365627955,103.48724553476325,104.06209049600872,105.69793540992539,103.08808493102832,96.1172857644482,92.70209021038576,90.40102987933811
stock_029,108.28690809363583,112.96240472161811,119.69301706318198,115.88797792417793,120.44530368142816,124.22991326017437,123.93513572451451,118.13595800433808,113.12977662412843,112.02614288733506
stock_030,102.40160648759404,107.06948319883897,111.90532825095794,111.60594562923153,114.42378668255746,116.3277744723524,118.51358617424779,110.15940808876591,108.28483562508684,106.39724341573024
stock_031,104.67943601316472,107.69451036825076,113.52108794048594,114.48915737888973,123.44921275106951,122.85042031900375,125.1652737464466,112.64874637180195,112.05914001073283,114.53519177698632
stock_032,104.67943168657395,108.96247543851058,113.79103757386125,113.91585884366944,118.85285686713827,120.36449505015729,120.99203717663094,113.19157819021392,107.70320349724025,105.86853600347304
stock_033,101.02472982072209,104.92231345786331,111.6307933664515,112.57548573594322,119.60871603001436,123.11073512716763,125.83455034680084,119.31919427582484,116.35095483290753,114.1693850903459
stock_034,107.48410281964347,110.97510410389565,116.57026438047673,118.50379655532275,125.58703213435761,125.26440214451502,129.32522777882713,120.57967988196094,116.87530123431777,118.4913574511157
stock_035,103.90005868154452,104.77817163753026,114.0984187150457,115.4984092875808,120.35101614403035,127.35028564411299,128.54747124247513,120.32201584209058,119.12580453623566,118.78579138023125
stock_036,105.05657251995642,109.39803324087805,113.80037167735617,114.16517535688159,118.47124002017256,119.21665080482613,118.15156309568566,112.76199152225755,106.61262189485645,105.80377343186481
stock_037,101.95586170010075,107.07421905666541,111.89514246588456,113.84837998469922,118.1562859920868,121.14307001742874,123.40217523689161,115.35464612049223,116.1364344973226,112.48101765857241
stock_038,104.02945510817622,108.35304088755969,115.31248052896036,120.32787652639603,123.03897912115416,122.81110613248576,121.24467254960322,115.21367889272692,114.68745744886384,113.9280299236878
stock_039,100.65470375686434,106.50686297644226,110.81599138911963,114.04043888536346,124.49769658928902,128.3141967944063,130.9527504458154,121.90937470737784,114.78648000578116,112.07983502932768
stock_040,101.64192691918792,101.69600941579431,110.38150328536362,110.29734538442243,115.84330974165823,118.6068313205697,119.71882913586514,114.23734755986798,113.15572090476837,113.38399740629112
stock_041,103.33956941683273,105.0390124166522,108.44821414807448,105.33492413212281,109.71672935510423,112.63795523894692,110.36678540622162,103.97553774934389,100.9223680223646,96.207866347767
stock_042,101.79454875130534,107.0526381761306,114.6446619963546,112.30910764005353,118.124281265066,122.54858635215058,124.55432543333154,116.64568004081232,114.3424202680082,112.15651828857685
stock_043,103.80621311004236,106.90793788917398,115.04208053081446,116.66609959572592,123.61503553926508,126.59593626239348,129.79820082355153,123.03868559534739,120.959455755866,115.08993558648493
stock_044,105.62380984199046,107.7042883960673,109.85664252384794,109.08505366289758,116.0438176177161,118.5728799899868,119.13027053573785,115.34906333368114,112.79947767940516,109.75705119682948
stock_045,104.50417202524459,110.1360589340397,117.83937388326582,120.48254098254854,123.80621504623909,126.5355648754433,125.69249198582585,117.45127620711577,116.05579421675729,114.87644832908516
stock_046,105.68546271828114,110.7632686719723,117.3506339684576,115.78100447043407,119.32138879967773,122.2785316069887,123.68160948151755,121.9864614118891,118.69355355357699,119.13569939354402
stock_047,106.04708787298043,108.38033530966416,119.21836884063059,119.4188872842726,126.02629932324467,127.54241507178641,129.05710441217522,121.99904624361537,124.33099477181136,123.7296346975846
stock_048,106.51265615276253,109.59013553281272,115.41514027068246,122.11804459295546,127.5249257473063,128.84794777429406,129.23363494302575,119.19600025087199,118.51333368783555,117.11965049410722
stock_049,104.22561151371386,108.15535936700152,117.18913815631252,116.82934411885984,119.92591306915631,124.12808731725622,127.2963056939167,120.88416191117358,118.14087079594697,118.81110422445148
stock_050,102.23421667635255,105.8709597774885,110.52529135580174,114.08435784055855,121.11687445212664,125.22220017313022,129.55423921920513,130.68851349532866,127.17310815744388,123.55643442388882
stock_051,102.5370196190395,105.93853457891161,110.76670683843828,111.33067480479231,113.48859030851044,117.42012394586908,118.18420160873359,111.66778616816629,110.93704652270887,110.65593180214087
stock_052,103.62220799671576,112.0258081277762,118.94363164845524,115.44685656591714,116.72948373735787,115.27735712434148,116.1412393814576,108.72467015358842,107.68360978725536,110.69967726965812
stock_053,105.55317350794304,111.79153364149636,116.82810744167679,115.91576914595397,120.44596980536684,124.91037258049846,121.5367719246454,113.46199033549159,112.41849630676658,111.10811594793805
stock_054,101.51647585590678,103.26569504375188,108.92557164168505,108.9787430773754,114.29041713625051,119.00864315645093,118.43623562036768,110.44456752445221,111.25882613762816,111.46179722699401
stock_055,103.06165221320371,105.83788366590589,113.79166779274877,117.09676826559046,125.10754616367163,126.68891260758653,128.8491666824438,120.34166948630867,118.91812772888325,116.0609518163159
stock_056,99.59351192645745,101.99222598501679,106.39432829346141,106.03110364014235,108.92148326980711,109.05914079720931,109.53913390264339,102.47098480513465,100.02351880101646,104.01682260428247
stock_057,104.04625759126458,109.70702095751697,114.3512302820835,111.97028870012007,119.92805551772096,121.47861139685072,120.70206185231059,112.38287541727681,112.88381033347278,109.69283791107284
stock_058,102.10864211615389,106.89513703970746,111.52019463916193,109.02607847206299,113.74873791528334,118.36494047384181,117.64545771101236,107.35958130869909,101.93565786030031,102.20373254916696
stock_059,106.56475612800985,109.9086337299813,116.97885557508089,119.3204227446706,118.3349003566567,123.96818199601023,121.59714973094022,114.80044492223765,113.0335029431806,114.55731219167671
stock_060,105.73380121568734,103.76552350154134,106.95766326853771,107.51650343201968,110.25693550839173,113.9848422713608,116.84595862365765,111.51794427056312,109.34033539857424,104.41739128872065
stock_061,102.59754579797877,106.49496393586888,109.91869688295141,111.91344164652052,118.62886950532484,122.8749149365184,117.67779276492773,108.0437108665996,111.12081031126772,108.37925008665188
stock_062,99.71730914392225,103.30975573444148,109.47548975809819,112.91444405281148,117.50238895367706,122.11674124048737,124.13230226206049,117.14650629515522,120.1926078587562,122.04577691064924
stock_063,99.88879715924301,101.3852003731136,109.36111073414374,112.17609060076867,117.2079098317232,121.88612326246066,125.33573755792453,124.34604726580193,122.77836221908092,120.15052465279672
stock_064,103.38616558945846,105.85139972254254,109.63959182158213,104.00612604385678,106.43729957726963,109.3400968452829,108.67486412868033,105.75499381236536,105.88479022475327,107.1184006751724
stock_065,103.7779443200626,109.157371130678,116.4875260684439,120.74938357753022,125.66483462298169,130.26820811900234,132.64499347205597,123.07669211780262,123.29242782797189,127.90692502877171
stock_066,102.7807887578484,107.9351929546968,117.87519469931523,121.95338865939691,128.07046482525996,125.2651634029242,128.85577283535784,115.97019555182206,118.04651386843908,117.44157283287937
stock_067,106.56313694010989,105.89365955481162,109.19567035136153,109.96123572305069,113.19738728286558,114.49788365105941,115.94324659865046,116.47930960928053,118.70885115286951,119.90262498567958
stock_068,104.73494092052769,110.03888885978283,115.89680988638771,111.66403380796943,116.25536487715857,121.20779059484624,121.32819679895901,114.03250969815059,112.25194859042892,114.18143933757864
stock_069,104.99497067240719,109.50865874003559,117.40540538875183,117.46886857997936,122.71696925033264,123.35748193332265,118.80874421940058,111.1248068226447,109.30403309548963,112.37313896965875
stock_070,107.11117961227208,115.11778237309596,120.5531913369719,119.901369148309,127.23764480111838,137.10447765242517,142.94986396623082,136.36364198265312,134.46498953463706,130.7979470936876
stock_071,105.49331689281574,106.04716683851095,111.32229058009106,111.9146515330659,120.13818315785889,121.53433632305011,116.50596973232459,109.69738191519203,106.03254207202906,106.01081732071405
stock_072,104.33400223198814,108.61446517361739,116.4667457222688,112.9393727509989,114.96151898760672,119.28432153946429,118.57437893132109,107.21459860406148,105.73366313739155,107.94374664182165
stock_073,102.69074505467708,100.55227619095108,107.5663364754717,105.19076912950038,109.68840768972328,110.80997001881667,109.70617901281922,101.8669096897898,99.21292856708693,96.98666120660653
stock_074,103.4127382264434,101.9873720766262,109.66712117499696,110.47075698545108,114.13182595194121,115.11186553252483,112.75476907155782,104.87667132680971,102.08035880039853,97.23668996829747
stock_075,103.17809702112768,106.29750626602319,115.31270155250428,112.35820615389484,113.23636484334028,118.10203701903133,121.77164272913002,113.07944406247726,108.68983735065403,109.16441473690386
stock_076,98.69733649297936,98.3178200691116,103.81804776202496,107.8047220635484,110.9695087104592,113.6359005320324,116.55406382733538,114.57424058160801,110.06031536413721,109.35513500841637
stock_077,107.58793237901028,107.66028616032804,115.7298371043324,114.18914362225586,119.97811814569677,121.47246569372057,119.03940012307052,108.71465228789135,107.47526760283759,108.72156879196937
stock_078,102.6782769851565,106.51157741792193,113.46547201595786,111.74355383299044,118.31119670194715,123.38877704990182,130.72407939599472,121.88609156030249,120.35668439482525,121.75168168970114
stock_079,104.8692236708684,106.58504819436705,111.83717652519647,114.62526950895287,119.34644715199958,121.42819194689939,122.92962418484537,117.75781702652083,115.17191586097745,109.59380704358597
stock_080,99.24805897915482,100.56538331481836,105.33544840183598,106.05251066796204,109.1347383013015,110.10693149877697,110.07229524351389,102.41303786739635,102.69039757882885,104.01158739940158
