t,market_index,price_std,price_min,price_max,MKT,SMB,HML
t_55,118.9561269154329,14.275761685301038,65.16851024616233,192.52942394814016,0.030076386225337523,0.0061423807863660515,-0.01497903353096881
t_56,122.2874285881612,14.254987571383293,64.78356155087617,198.3698199326114,0.03459800290747278,-0.01551932822244383,0.008281330086040388
t_57,126.0834711404384,14.65990991387021,66.08870592217976,202.00003200536221,0.03181477170176177,-0.0023614415644275105,0.007611375748502236
t_58,126.01102906169932,14.76997290695617,65.68842367915569,200.83581729256858,-0.0017670410730712405,0.002485719398468993,0.002327197289448689
t_59,124.88766699272098,14.678013831210599,66.47794752305174,203.29750577658737,-0.008187746938194664,-0.002324815222207306,-0.004664199149537651
t_60,124.4904443321642,14.998441127727768,66.05022098895732,207.7427475371067,-0.0070563300367265745,0.008485868193721546,0.0031701214511186447
t_61,124.77216658596284,15.271547007853446,65.20626546402426,205.57553849460345,-0.0004095751431516443,0.005834205168795447,-0.0028206549492536415
t_62,124.12996963228953,15.132178180841457,64.65634571135543,210.00932081049478,-0.0025724570155088366,-0.005445087274082881,-0.004589192183645812
t_63,123.26834977138174,15.058393971585883,65.42252901929733,212.22237799716805,-0.005536143627923595,-0.004610881671418722,-0.002213175809403575
t_64,123.75571073689173,15.129183943756917,66.37752905942813,209.42570851147073,0.004865876011257388,-0.0024063784861986675,-0.0015743332223999533
t_65,120.83759728083814,14.44833076749447,62.415021561853884,201.88135360700255,-0.01572784705668317,-0.018987418128220752,-0.008145654603273735
t_66,119.92684048289507,14.263672961189924,60.71686586484378,206.82704982745602,-0.004940407934085772,-0.006318327876512188,0.009823403833761957
t_67,119.33217901374199,14.45079943065077,61.18110914982827,202.252811328474,-0.004952209601748711,-0.0007200476166498975,-0.010616047927107023
t_68,117.80192372554886,14.422585265335451,58.84902769389523,196.7221890146348,-0.012168747882468283,-0.0024135919705355856,-0.012743659916832737
t_69,117.44453694990591,14.495473157427599,58.242728656382134,194.41549869851562,-0.0019938709598652515,-0.002729671845506576,-0.0035558576411635653
t_70,117.63771348701555,14.653891418654808,58.27317344729917,196.73009201929938,0.0014336130254134567,0.0007867616447232776,-0.0016105465194431955
t_71,117.96519329137362,15.064415636235514,56.273979533775005,198.21679435876246,0.0024725506062564257,5.864035592087626e-05,-0.02189010314064688
t_72,118.37732701056072,15.2321392020412,55.881214005232465,198.8134464778202,0.004044891274107578,-0.002092438422044242,-0.0040329262131236394
t_73,119.10802081357372,15.393243170774197,57.59838758211191,195.798403786896,0.001998487937293935,0.010177077114829049,0.008908960575890728
t_74,117.09688824940672,15.215040749679668,57.846020077911646,197.55805482043183,-0.020172027920039734,0.007626589887463935,0.011389259498939094
t_75,116.58378268794114,15.471327395855203,57.85366435728462,195.4356042687668,-0.008269640598773467,0.00904344215842872,-0.0026582411451538004
t_76,116.59220428760827,15.470905026584486,56.50293524710793,194.4934684379853,0.002236704332262117,-0.0051047915605399565,-0.0019540596805995855
t_77,114.0845385052826,14.963646555319803,54.08814625978818,189.21406642742832,-0.014546068332673858,-0.017155790037633817,-0.005835210384283486
t_78,109.99156576408211,14.231316627712644,51.02202264079379,183.77652335102908,-0.027159730482267164,-0.021261275881821824,-0.002249009205819887
t_79,107.98689328401619,14.040133934636193,51.053208438905784,181.3970916407629,-0.014164802059741723,-0.009793871264933052,-0.0058590442671678025
t_80,105.36801193319378,13.683791478988912,48.949411357760546,180.11244890968428,-0.022431663388645204,-0.0042956632227877075,0.005804669114552535
