stock_id,t,state,characteristic_1,characteristic_2,characteristic_3,mu,alpha,epsilon_variance,beta_mkt,beta_smb,beta_hml,MKT,SMB,HML,epsilon,raw_return,return,price
stock_001,t_13,-1,-1.6650005035775544,-1.5254803298482214,-1.5121711125266444,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8334999496422446,-0.36274016492411065,-0.7560855562633222,1.009%,0.435%,-0.840%,-0.793%,0.546%,0.546%,81.92786714693389
stock_001,t_14,-1,-1.649087377243579,-1.5662178482513682,-1.4665339005387257,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8350912622756421,-0.3831089241256841,-0.7332669502693628,0.295%,0.201%,0.498%,3.457%,3.281%,3.281%,84.61613077889565
stock_001,t_15,-1,-1.6261814089006297,-1.4758962418436299,-1.4922529691168576,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.837381859109937,-0.3379481209218149,-0.7461264845584288,-0.766%,-2.268%,-0.173%,1.164%,1.439%,1.439%,85.83350451988288
stock_001,t_16,-1,-1.7104860576886394,-1.5914221091530993,-1.4209087539920826,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8289513942311361,-0.39571105457654965,-0.7104543769960413,0.273%,-2.055%,-0.137%,-2.223%,-1.066%,-1.066%,84.9187927165732
stock_001,t_17,-1,-1.5883959942506178,-1.5951955237464708,-1.496581929363013,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8411604005749382,-0.39759776187323537,-0.7482909646815065,-0.541%,2.028%,-0.631%,-1.326%,-2.095%,-2.095%,83.1395811715449
stock_001,t_18,-1,-1.5247707387283695,-1.6532998313578153,-1.576461875223308,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8475229261271631,-0.42664991567890764,-0.788230937611654,-1.812%,-0.180%,0.544%,3.524%,1.656%,1.656%,84.51652682449797
stock_001,t_19,-1,-1.5325013724920977,-1.6483211977541554,-1.5750075308983544,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8467498627507902,-0.4241605988770777,-0.7875037654491772,-1.272%,-0.068%,0.812%,-0.591%,-2.259%,-2.259%,82.60770680457838
stock_002,t_0,-1,-0.9148065739114707,-0.854745527072064,-0.790551088321177,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.9085193426088529,-0.027372763536031963,-0.3952755441605885,-1.082%,0.057%,-0.491%,1.401%,0.631%,0.631%,100.63107078204514
stock_002,t_1,-1,-1.1691891786283513,-1.06694826500023,-1.1868685334706266,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8830810821371649,-0.13347413250011497,-0.5934342667353133,-3.648%,-1.898%,-0.613%,2.013%,-0.571%,-0.571%,100.05602473696185
stock_002,t_2,-1,-1.3428960702242354,-1.294110188467722,-1.3945933303813252,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8657103929775765,-0.24705509423386096,-0.6972966651906626,-2.076%,-1.726%,0.180%,-8.547%,-10.023%,-10.000%,90.05042226326566
stock_002,t_3,-1,-1.505571587661478,-1.4112190289460682,-1.4015315122065006,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8494428412338522,-0.3056095144730341,-0.7007657561032503,-2.464%,-2.611%,1.859%,3.161%,0.583%,0.583%,90.57564594273848
stock_002,t_4,-1,-1.6382050950443345,-1.4654544792592794,-1.49004564893424,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8361794904955665,-0.3327272396296397,-0.74502282446712,-2.622%,-0.452%,-0.246%,-2.131%,-3.969%,-3.969%,86.98046835129045
stock_002,t_5,-1,-1.6644936974405353,-1.4423799420002554,-1.4862427455870204,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8335506302559464,-0.3211899710001277,-0.7431213727935102,-1.982%,-3.090%,-0.219%,-0.901%,-1.378%,-1.378%,85.78162080816256
stock_002,t_6,-1,-1.5816770168897833,-1.4968173030551601,-1.5578143413318057,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8418322983110217,-0.34840865152758005,-0.7789071706659029,-2.252%,0.238%,0.579%,3.848%,1.438%,1.438%,87.01540795881606
stock_002,t_7,-1,-1.6215215899911892,-1.5083814395095807,-1.5519849203584513,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.837847841000881,-0.35419071975479033,-0.7759924601792256,-2.659%,-2.042%,-0.488%,3.617%,2.511%,2.511%,89.20061089242309
stock_002,t_8,-1,-1.699052317828275,-1.525018548783555,-1.5450964984246591,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8300947682171724,-0.3625092743917775,-0.7725482492123296,-2.904%,-2.053%,0.000%,1.232%,-0.414%,-0.414%,88.83100828225439
stock_002,t_9,-1,-1.5333355643363435,-1.4286513800324108,-1.6055073250095577,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8466664435663657,-0.31432569001620536,-0.8027536625047789,-3.864%,-3.160%,0.423%,1.821%,-0.776%,-0.776%,88.14138094336897
stock_002,t_10,-1,-1.593911118511574,-1.5664299171312874,-1.6290221820940218,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8406088881488426,-0.3832149585656437,-0.8145110910470109,-3.209%,-2.698%,0.550%,2.445%,0.353%,0.353%,88.45284417421695
stock_002,t_11,-1,-1.5971059268171028,-1.4958282288820428,-1.6526094486257308,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8402894073182897,-0.3479141144410214,-0.8263047243128654,-1.306%,0.702%,-0.123%,3.575%,2.355%,2.355%,90.53626394278722
stock_002,t_12,-1,-1.6573676388351848,-1.6511256905576472,-1.6339560968394193,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8342632361164815,-0.4255628452788236,-0.8169780484197097,-1.253%,1.277%,1.485%,3.894%,1.111%,1.111%,91.54197158560206
stock_002,t_13,-1,-1.7210338299544439,-1.6549980645044353,-1.664683109635678,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8278966170045556,-0.42749903225221764,-0.832341554817839,1.009%,0.435%,-0.840%,0.269%,1.638%,1.638%,93.04147531151236
stock_002,t_14,-1,-1.7043277427255419,-1.731212445409281,-1.7200667359866502,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8295672257274458,-0.46560622270464047,-0.8600333679933251,0.295%,0.201%,0.498%,-1.843%,-2.100%,-2.100%,91.08726825598735
stock_002,t_15,-1,-1.5600582060499044,-1.7525334443924745,-1.733850513098601,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8439941793950095,-0.4762667221962372,-0.8669252565493005,-0.766%,-2.268%,-0.173%,-0.638%,-0.034%,-0.034%,91.0562874003548
stock_002,t_16,-1,-1.483823022233159,-1.5148427087006842,-1.7472968312436112,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8516176977766841,-0.35742135435034206,-0.8736484156218056,0.273%,-2.055%,-0.137%,0.318%,1.425%,1.425%,92.35376886052846
stock_002,t_17,-1,-1.5665799018588353,-1.5141544275990142,-1.582021081644012,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8433420098141164,-0.3570772137995071,-0.791010540822006,-0.541%,2.028%,-0.631%,-0.133%,-0.794%,-0.794%,91.62051104861833
stock_002,t_18,-1,-1.6574883609139375,-1.5489170486958859,-1.5316734485049033,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8342511639086062,-0.3744585243479429,-0.7658367242524516,-1.812%,-0.180%,0.544%,-2.531%,-4.371%,-4.371%,87.6153691101174
stock_002,t_19,-1,-1.6312814701260623,-1.5793654459261317,-1.5536171193991497,"(-0.5,-0.5,-0.5)",0.020%,2.500%,0.8368718529873937,-0.38968272296306583,-0.7768085596995749,-1.272%,-0.068%,0.812%,1.092%,-0.557%,-0.557%,87.12762978087437
stock_003,t_0,-1,-0.9874937485021988,-0.88929042463848,-0.0659832494005373,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.90125062514978,-0.04464521231923996,-0.03299162470026865,-1.082%,0.057%,-0.491%,-3.919%,-4.861%,-4.861%,95.13940416022703
stock_003,t_1,-1,-1.207940743148854,-1.1613584091441531,-0.06459680075764092,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8792059256851146,-0.18067920457207653,-0.03229840037882046,-3.648%,-1.898%,-0.613%,0.213%,-2.611%,-2.611%,92.65545473443896
stock_003,t_2,-1,-1.3043985339775654,-1.2955572062835916,-0.07088253598851439,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8695601466022435,-0.24777860314179578,-0.035441267994257196,-2.076%,-1.726%,0.180%,0.374%,-0.990%,-0.990%,91.73778564874502
stock_003,t_3,-1,-1.4246697262307455,-1.3921071204988498,-0.13936713040510518,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8575330273769255,-0.29605356024942486,-0.06968356520255259,-2.464%,-2.611%,1.859%,0.288%,-1.161%,-1.161%,90.67259511399322
stock_003,t_4,-1,-1.4870456663495861,-1.4607068242290617,-0.014998536227482678,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8512954333650413,-0.33035341211453084,-0.007499268113741339,-2.622%,-0.452%,-0.246%,2.128%,0.067%,0.067%,90.73358399744662
stock_003,t_5,-1,-1.4521783889787165,-1.4763086425955,-0.1055324811295498,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8547821611021283,-0.33815432129775,-0.0527662405647749,-1.982%,-3.090%,-0.219%,1.797%,1.179%,1.179%,91.80335048669491
stock_003,t_6,-1,-1.590660641155171,-1.4381320405017433,-0.10283115922537907,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.840933935884483,-0.3190660202508716,-0.051415579612689534,-2.252%,0.238%,0.579%,5.557%,3.577%,3.577%,95.08720988134077
stock_003,t_7,-1,-1.5851208125473644,-1.5894609855445847,-0.06119394460300556,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8414879187452635,-0.39473049277229233,-0.03059697230150278,-2.659%,-2.042%,-0.488%,-1.294%,-2.691%,-2.691%,92.5281885872128
stock_003,t_8,-1,-1.583063307862925,-1.6497754816688488,-0.11806755243895056,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8416936692137075,-0.4248877408344244,-0.05903377621947528,-2.904%,-2.053%,0.000%,0.698%,-0.853%,-0.853%,91.73856223257087
stock_003,t_9,-1,-1.59316811784951,-1.6192060551833771,-0.14427418023353114,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.840683188215049,-0.40960302759168854,-0.07213709011676557,-3.864%,-3.160%,0.423%,0.538%,-1.426%,-1.426%,90.43029063898051
stock_003,t_10,-1,-1.6217685726861393,-1.6176025785616082,-0.13462446642564713,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.837823142731386,-0.40880128928080406,-0.06731223321282356,-3.209%,-2.698%,0.550%,0.420%,-1.182%,-1.182%,89.36125834580139
stock_003,t_11,-1,-1.5458600538664014,-1.7554411825209233,-0.15171691904725168,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8454139946133599,-0.4777205912604616,-0.07585845952362584,-1.306%,0.702%,-0.123%,-3.162%,-4.572%,-4.572%,85.2754913823402
stock_003,t_12,-1,-1.5742182897308141,-1.6732771292573743,-0.17093087225999098,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8425781710269186,-0.4366385646286871,-0.08546543612999549,-1.253%,1.277%,1.485%,-2.959%,-4.680%,-4.680%,81.2850131136525
stock_003,t_13,-1,-1.7086451952737443,-1.6179504049944469,-0.05746405411914303,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8291354804726255,-0.4089752024972234,-0.028732027059571515,1.009%,0.435%,-0.840%,0.016%,0.719%,0.719%,81.86980905930825
stock_003,t_14,-1,-1.782651061222902,-1.5498380824244993,-0.10706314856481661,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8217348938777098,-0.3749190412122496,-0.053531574282408304,0.295%,0.201%,0.498%,-3.940%,-3.779%,-3.779%,78.77569225079591
stock_003,t_15,-1,-1.7424026505446173,-1.6205686642181616,-0.1396584169084834,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8257597349455382,-0.4102843321090808,-0.0698292084542417,-0.766%,-2.268%,-0.173%,-0.836%,-0.505%,-0.505%,78.37771269859111
stock_003,t_16,-1,-1.634559047172064,-1.5684103172225428,-0.03683927466591756,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8365440952827936,-0.38420515861127136,-0.01841963733295878,0.273%,-2.055%,-0.137%,-1.619%,-0.578%,-0.578%,77.92435223206243
stock_003,t_17,-1,-1.57181866732318,-1.5431215054588783,0.030690543037221102,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.842818133267682,-0.3715607527294391,0.015345271518610551,-0.541%,2.028%,-0.631%,-0.745%,-1.944%,-1.944%,76.40946199556814
stock_003,t_18,-1,-1.5753425442357691,-1.5033496879404473,-0.047845404237888786,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8424657455764231,-0.35167484397022364,-0.023922702118944393,-1.812%,-0.180%,0.544%,2.831%,1.374%,1.374%,77.45965937045408
stock_003,t_19,-1,-1.5999799048016978,-1.5690227265593075,-0.02172447667893654,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8400020095198302,-0.38451136327965374,-0.01086223833946827,-1.272%,-0.068%,0.812%,-2.696%,-3.727%,-3.727%,74.57273205117454
stock_004,t_0,-1,-0.9756982173868919,-0.8280589794549403,-0.06143906345030957,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.9024301782613108,-0.014029489727470146,-0.030719531725154785,-1.082%,0.057%,-0.491%,2.174%,1.233%,1.233%,101.23273915361047
stock_004,t_1,-1,-1.1439290156934407,-1.0431861973218355,0.019303378216106865,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8856070984306559,-0.12159309866091772,0.009651689108053432,-3.648%,-1.898%,-0.613%,-1.428%,-4.414%,-4.414%,96.76460322428257
stock_004,t_2,-1,-1.279707378732418,-1.3223934435983875,-0.041469994533422594,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8720292621267582,-0.26119672179919373,-0.020734997266711297,-2.076%,-1.726%,0.180%,-1.117%,-2.460%,-2.460%,94.38384513948262
stock_004,t_3,-1,-1.4821302277317607,-1.4406525288809287,0.013718209549878596,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.851786977226824,-0.3203262644404643,0.006859104774939298,-2.464%,-2.611%,1.859%,1.164%,-0.066%,-0.066%,94.32202217145907
stock_004,t_4,-1,-1.5051326193717829,-1.5283599694873287,-0.10190620577900283,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8494867380628217,-0.3641799847436643,-0.05095310288950142,-2.622%,-0.452%,-0.246%,-0.685%,-2.715%,-2.715%,91.76079304830394
stock_004,t_5,-1,-1.5563692770190833,-1.6164275891296316,-0.1565074504001467,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8443630722980917,-0.40821379456481577,-0.07825372520007336,-1.982%,-3.090%,-0.219%,-2.231%,-2.606%,-2.606%,89.36957590154735
stock_004,t_6,-1,-1.5729194617693296,-1.5313592107678589,-0.11520415442662899,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.842708053823067,-0.3656796053839294,-0.05760207721331449,-2.252%,0.238%,0.579%,-0.926%,-2.924%,-2.924%,86.75639095384668
stock_004,t_7,-1,-1.7398750206659503,-1.5271214832572928,-0.12056068598335418,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8260124979334049,-0.3635607416286464,-0.06028034299167709,-2.659%,-2.042%,-0.488%,-4.442%,-5.847%,-5.847%,81.68415636812828
stock_004,t_8,-1,-1.686085346310506,-1.445656383218168,-0.2521587424974648,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8313914653689494,-0.32282819160908394,-0.1260793712487324,-2.904%,-2.053%,0.000%,0.953%,-0.778%,-0.778%,81.04832644631774
stock_004,t_9,-1,-1.7114216806132954,-1.454222269724208,-0.30879884659058865,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8288578319386705,-0.32711113486210397,-0.15439942329529432,-3.864%,-3.160%,0.423%,-7.755%,-9.969%,-9.969%,72.96893615690118
stock_004,t_10,-1,-1.6038671495154315,-1.4731430785586956,-0.1999242111332784,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8396132850484568,-0.3365715392793478,-0.0999621055666392,-3.209%,-2.698%,0.550%,2.220%,0.399%,0.399%,73.25994615916059
stock_004,t_11,-1,-1.6567702668763382,-1.4587171796651794,-0.11584244387728866,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8343229733123662,-0.3293585898325897,-0.05792122193864433,-1.306%,0.702%,-0.123%,1.538%,0.245%,0.245%,73.4390827207308
stock_004,t_12,-1,-1.6429279922613897,-1.4841021132204448,-0.10907699416333409,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8357072007738611,-0.3420510566102224,-0.054538497081667046,-1.253%,1.277%,1.485%,4.004%,2.458%,2.458%,75.24431510853827
stock_004,t_13,-1,-1.6997039108542664,-1.5235180944077105,-0.13005139815330868,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8300296089145733,-0.3617590472038552,-0.06502569907665434,1.009%,0.435%,-0.840%,5.455%,6.210%,6.210%,79.91726198096683
stock_004,t_14,-1,-1.6618039101940636,-1.4802973065503942,-0.19804557371835518,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8338196089805936,-0.34014865327519705,-0.09902278685917759,0.295%,0.201%,0.498%,2.339%,2.488%,2.488%,81.90541346955433
stock_004,t_15,-1,-1.6676730834453162,-1.423305916398218,-0.22334491664568473,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8332326916554684,-0.311652958199109,-0.11167245832284237,-0.766%,-2.268%,-0.173%,-1.569%,-1.460%,-1.460%,80.70928807373366
stock_004,t_16,-1,-1.7133225052768748,-1.4630104741489702,-0.1445110843905759,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8286677494723125,-0.3315052370744851,-0.07225554219528794,0.273%,-2.055%,-0.137%,5.432%,6.369%,6.369%,85.84957981721467
stock_004,t_17,-1,-1.6929740650963292,-1.4212191727706114,-0.09252456589988273,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.8307025934903671,-0.31060958638530567,-0.046262282949941363,-0.541%,2.028%,-0.631%,-2.985%,-4.015%,-4.015%,82.40279436248788
stock_004,t_18,-1,-1.6299239382992103,-1.4405454722214517,0.029518218185841327,"(-0.5,-0.5,0.0)",0.020%,2.500%,0.837007606170079,-0.3202727361107258,0.014759109092920664,-1.812%,-0.180%,0.544%,-4.757%,-6.188%,-6.188%,77.30382104370759
