t,market_index,price_std,price_min,price_max,MKT,SMB,HML
t_15,120.09516874072085,19.946616031340483,60.9795103006364,221.3326893794674,0.0019109100987159174,-0.005502586541439192,-0.004301940341533152
t_16,118.57434752308136,20.287275443160496,65.99948999645586,220.36586575236473,-0.014242010308978766,0.0016659851002785902,-0.003631316563146113
t_17,119.15479630179395,20.895569331236953,62.70328177047607,213.16747664874975,-0.0002746230387550008,0.012688864116502392,-0.007420599169727036
t_18,119.17850750068801,21.848150318873365,61.298230083368274,215.77876719233066,-0.005120240108464688,0.012530748851891906,-0.010789047259299087
t_19,120.82792403230071,23.11639782180741,57.77236693839797,221.16785596855078,0.010007430845481498,0.00778116854058359,0.0008604960438712613
t_20,119.70018704439025,22.566099987638953,57.82017269513679,224.81574963918644,-0.0011232315163277988,-0.017868439869113337,-0.012033315384724758
t_21,120.66257105096734,23.140254474411993,59.71707682574626,223.4307603816049,0.0033298815802635046,0.005921874813513405,0.005476702429806902
t_22,122.50846615101722,24.186721462482502,57.62094210591314,236.98832980967617,0.010127267483099901,0.013043120589500974,-0.0005360407415823259
t_23,124.28321999519295,24.783772005132167,57.88496373059192,238.3834456970849,0.013102031690618552,0.003962989686353469,-0.003882010542559655
t_24,126.10880108790744,26.17767674787123,57.70587006173175,250.61602382397737,0.00727159531321,0.016463711529464794,-0.0070164641669126625
t_25,128.1979712487915,26.86059300742565,60.23909059638773,246.04252216507652,0.012585398597227317,0.007188299196171313,0.007938367158292589
t_26,129.76692931614102,27.403239761636154,62.494778938610516,250.8844557017501,0.01128938975059849,0.0027493052624630483,-0.005533773547769133
t_27,133.10997186693183,29.148458760200974,63.96214124504877,267.24538389690713,0.01625459682520921,0.01602543483135873,-0.0013270365889460115
t_28,132.13715957174136,29.04890752823039,59.722236090164444,266.6474255027881,-0.008387558717124967,0.0045067576196938,0.004023798865036461
t_29,133.6476989044967,29.65933367356179,59.09593671179004,271.51511994705544,0.008329667613807545,0.0015626135270960686,-0.0007389052068554169
t_30,135.09595452676209,30.694591521244433,57.93443303200297,278.81497987331,0.007879930079568588,0.006269144152673974,-0.004643461986437078
t_31,136.12392507717402,32.051907766684,54.118372228639906,295.4286223345518,0.0007402478660020412,0.010522721159908445,-0.0077457207927111495
t_32,138.6588396769626,33.381219146301795,51.873185172890885,277.8380252610538,0.016001681550062638,0.006199813135600202,0.0065317577203504555
t_33,140.72989708719777,34.466227730714685,50.471868571624874,285.8302791166614,0.010473236006202286,0.0052522768996681145,0.002487250610614897
t_34,140.13854496044632,34.55691309169338,51.23012796134473,283.106629380995,-0.0028828871234364093,0.0005438091136867555,-0.005180128383292071
t_35,138.4296456991594,33.54450107076362,50.16469843860135,262.3182859949812,-0.007462584772240809,-0.009882633419520894,0.0024473214077203624
t_36,137.68988152118516,33.815790426975504,47.97877963814251,276.77840444330843,-0.009025868518507046,0.006807855886515645,-0.00447079795650197
t_37,135.1753795687759,33.66502975462306,47.6160470974307,262.1904172377501,-0.01335876812214632,-0.009652554990312883,-0.012086088612825894
t_38,134.87145550573752,34.18838107283349,47.90546629028972,262.54363104743425,1.6739674483118652e-05,-0.006551737667175648,-0.016158541965907942
t_39,136.02935770063786,34.5217667897269,49.70731325997816,263.98437637010994,0.010958276158211695,-0.000600869705565072,-0.0092036748178355
t_40,137.61670784270646,35.91312378048611,50.64853395483692,286.65369763335104,0.008195580876770718,0.001540285652304743,-0.001159595417137743
t_41,136.42834724603327,35.79899373624719,48.667902673629165,274.12056857675805,-0.005011473996268546,-0.005077307307384874,-0.0002266163584394333
t_42,139.24608230110348,37.16004378888433,48.699168732971,296.5673126469156,0.01649258102498153,0.010203669033134884,-0.0036085939344113606
t_43,143.14246870950856,39.08069136847466,49.45735230199028,315.9674172110829,0.020625520198423786,0.018709703567048416,0.0013889169041592818
t_44,144.97474267418053,40.70261743269429,50.38555743569034,341.3641472128128,0.0033602097168384266,0.016442246117278812,0.003979160331671717
t_45,147.0833171297552,42.086264250468375,45.72605032019506,352.69008939350636,0.00910568469351454,0.011436221138862014,0.007494935104034275
t_46,148.22596365385357,42.85705953999738,45.12345571691151,334.15577047318664,0.0069726142578224225,0.0002761725334551931,-0.005534018515029961
t_47,150.62045941814617,44.72791635459097,43.10373977939383,345.43743272470334,0.01192027329853536,0.005323977516649921,0.0003117884204192037
t_48,152.34856207589365,46.021405666633335,42.99321315249853,363.5417510888035,0.004847358646700948,0.010112185935338244,0.0033637509054547975
t_49,152.9246703436082,45.896134934176644,41.705717536370955,345.77423673028784,0.011878188046195871,-0.012786229363179519,0.0002494900129463408
t_50,155.8579900621854,47.779713207186944,42.01769788396814,356.29579980482026,0.014314516347492628,0.005376737654203225,-0.007453976326408747
t_51,158.59570561868853,49.381623372810964,41.816569465585076,359.63951974055436,0.01781649019779405,0.001774802834653593,0.003233064021074957
t_52,163.43985738836602,53.31789273688096,43.981968497726115,389.1671164345019,0.01601017868257537,0.01752749545213052,-0.008488039704946165
t_53,166.76894445229922,54.82597951552132,43.50536908309606,372.97908866749987,0.010405296031791644,0.020086068893685964,-0.0012668948915356842
t_54,171.8871770196967,59.01678153372394,47.85590599140567,388.81517793169706,0.015584131432786344,0.023449769743542858,-0.00883425074640264
t_55,178.40577883720098,62.11369384678357,48.203640697903936,397.592396690777,0.030635849127650026,0.014264677698427698,-0.015535482526677994
t_56,184.93145497071995,64.57608463944756,50.56956385830048,406.9000907845732,0.03798863520907493,-0.004840994228366636,0.006022959101958237
t_57,191.96410067136875,67.7245511975255,48.362390493167915,437.307957630036,0.034467167284359224,0.006373659537384018,0.0053046426388797235
t_58,193.47069455876243,68.62437533161413,48.02559713857968,439.28091746232184,0.004538590043101299,0.0063197047546991085,0.0009317634707485532
t_59,193.33301535413412,68.54132521848899,46.45275067066948,451.91174517344524,-0.0010160280422233407,0.0016621661597065853,-0.005587533725379413
t_60,194.09838330557554,69.42044915141481,47.9695108681485,454.55429564808423,-0.0014707832425626941,0.01128616239122657,0.00119481685197366
t_61,196.53190657374128,71.97425891667453,49.040512728029306,453.0370224005052,0.004356161753128138,0.00993219322079828,-0.004313099676101651
t_62,197.895195443314,72.93820486665317,49.41112753181556,455.645120921464,0.003727558593127399,-0.00020243761602023978,-0.0056602780553015285
t_63,197.9432689336355,73.17413197889458,47.60648254742975,459.1564646885523,0.0010861307543983123,0.00021173320021904162,-0.003498898271080386
t_64,200.354031042045,74.42238867773276,49.73865278714995,462.1476250209193,0.00992690833630936,0.0035514012580672525,-0.0031336038015379675
t_65,197.6093177972481,73.40007958183854,50.79360002002102,483.26001576989495,-0.006124128512286928,-0.013546573972782642,-0.008447755642649725
t_66,198.29665558511354,73.84769280600767,54.22795288483497,472.5650972510404,0.0021175034195170337,-0.0012452094094040885,0.0073220344953052255
t_67,198.54021477843008,75.06175485941723,48.80515759635147,477.4579642833732,0.0010500105817611242,0.0041182194879567915,-0.011253264185709889
t_68,197.73360330259882,75.4596030705056,50.45150931910648,473.252928289466,-0.005302762970560144,0.0018027124262199896,-0.013029667797540676
t_69,198.7088716278731,76.40456272565125,51.796428432970686,495.5379453119467,0.003686172262505045,0.0026646673680492242,-0.004892945127162091
t_70,200.53594279217364,77.92261250739682,51.747686938299125,508.4126543041986,0.006409432554191243,0.006027787473374402,-0.0031425908916256455
t_71,202.82184103022377,80.71006052276988,55.262770335659184,524.722017740825,0.006958049189052913,0.006045599121687332,-0.02152009454736925
t_72,205.3695350404824,82.3676140234936,56.8165921506515,554.8048900351705,0.00889946255219927,0.003929534277592395,-0.005256941082812247
t_73,208.39328802937507,84.73011975573975,55.630553068895225,567.3190341096278,0.006091014971043182,0.013915353063303494,0.0063678918811781605
t_74,206.86098022574365,84.96980510652709,50.96445164028681,596.6460360809433,-0.012799689377557686,0.008398971725336261,0.00898644988258688
t_75,207.76610585044622,86.58892700308006,51.93160048073628,612.2266297003506,-0.0030594553861231317,0.011637457321437731,-0.0042169965018351244
t_76,209.8744826990518,88.83639129156059,47.559797623479355,599.8727304392804,0.007765931093446648,0.000602458759777119,-0.003450504106804892
t_77,206.70790403908697,87.82476321987424,50.5788202740039,602.0202540343662,-0.005389929911492763,-0.011954914280674226,-0.006450736385471068
t_78,201.01825314705775,84.10954083435227,49.74996506140574,615.9700618052785,-0.015866843440475214,-0.01698901712578542,-0.0031050541785721765
t_79,198.61770031985455,83.7311931431588,47.2886162875464,593.620759789009,-0.006078781726614892,-0.004841970891805001,-0.006915038507241857
t_80,195.34331391181505,82.43067961365281,48.73049608745022,589.7625726630331,-0.01370264114106004,-0.0015032150263264116,0.0038425892193407582
